surface,reading,reading_seion,reading_search,count_hira
なま物,なまもの,なまもの,もの,4
あお向け,あおむけ,あおむけ,むけ,4
矛先,ほこさき,ほこさき,さき,4
適切,てきせつ,てきせつ,せつ,4
パラダイス,ぱらだいす,はらたいす,いす,5
多額,たがく,たかく,かく,3
仮死,かし,かし,かし,2
イモリ,いもり,いもり,もり,3
うつせみ,うつせみ,うつせみ,せみ,4
猿轡,さるぐつわ,さるくつわ,つわ,5
鞍,くら,くら,くら,2
苗字帯刀御免,みょーじたいとーごめん,みょーしたいとーこめん,めん,11
グリーンカード,ぐりーんかーど,くりーんかーと,ーと,7
生き字引,いきじびき,いきしひき,ひき,5
背部,はいぶ,はいふ,いふ,3
天守閣,てんしゅかく,てんしゅかく,かく,6
歌誌,かし,かし,かし,2
ホーク,ほーく,ほーく,ーく,3
金もうけ,かねもーけ,かねもーけ,ーけ,5
判官贔屓,はんがんびいき,はんかんひいき,いき,7
判官贔屓,ほーがんびいき,ほーかんひいき,いき,7
溌剌,はつらつ,はつらつ,らつ,4
カデュセ,かでゅせ,かてゅせ,ゅせ,4
行賞,こーしょー,こーしょー,ょー,5
読み方,よみかた,よみかた,かた,4
小揚げ,こあげ,こあけ,あけ,3
テロップ,てろっぷ,てろっふ,っふ,4
ヤク物,やくぶつ,やくふつ,ふつ,4
リュウガンニク,りゅーがんにく,りゅーかんにく,にく,7
食べもの,たべもの,たへもの,もの,4
バキュームカー,ばきゅーむかー,はきゅーむかー,かー,7
荷作,にずくり,にすくり,くり,4
あがき,あがき,あかき,かき,3
お気,おき,おき,おき,2
口ぶり,くちぶり,くちふり,ふり,4
一丸,いちがん,いちかん,かん,4
例,れい,れい,れい,2
金切声,かなきりごえ,かなきりこえ,こえ,6
遺臣,いしん,いしん,しん,3
なら,なら,なら,なら,2
水あか,みずあか,みすあか,あか,4
バプテスマ,ばぷてすま,はふてすま,すま,5
まねごと,まねごと,まねこと,こと,4
ロンバーグ,ろんばーぐ,ろんはーく,ーく,5
心劣り,こころおとり,こころおとり,とり,6
外来,がいらい,かいらい,らい,4
花文字,はなもじ,はなもし,もし,4
リセット,りせっと,りせっと,っと,4
ガジマル,がじまる,かしまる,まる,4
アベニュー,あべにゅー,あへにゅー,ゅー,5
異存,いぞん,いそん,そん,3
ルビジウム,るびじゅーむ,るひしゅーむ,ーむ,6
半月,はんつき,はんつき,つき,4
半月,はんげつ,はんけつ,けつ,4
局員,きょくいん,きょくいん,いん,5
コンサルティング,こんさるてぃんぐ,こんさるてぃんく,んく,8
教壇,きょーだん,きょーたん,たん,5
無私,むし,むし,むし,2
並木,なみき,なみき,みき,3
常温,じょーおん,しょーおん,おん,5
場馴れ,ばなれ,はなれ,なれ,3
かじ,かじ,かし,かし,2
ゴキブリ,ごきぶり,こきふり,ふり,4
おおつごもり,おーつごもり,おーつこもり,もり,6
躾糸,しつけいと,しつけいと,いと,5
泥中,でいちゅー,ていちゅー,ゅー,5
幕僚,ばくりょー,はくりょー,ょー,5
平衡木,へいこーぎ,へいこーき,ーき,5
一筋縄,ひとすじなわ,ひとすしなわ,なわ,6
自ク,じく,しく,しく,2
性情,せいじょー,せいしょー,ょー,5
蒔付け,まきつけ,まきつけ,つけ,4
自転車,じてんしゃ,してんしゃ,しゃ,5
親戚,しんせき,しんせき,せき,4
痘苗,とーびょー,とーひょー,ょー,5
往生際,おーじょーぎわ,おーしょーきわ,きわ,7
ア・テスト,あてすと,あてすと,すと,4
次官補,じかんほ,しかんほ,んほ,4
称号,しょーごー,しょーこー,こー,5
なんじょう,なんじょー,なんしょー,ょー,5
空中線,くーちゅーせん,くーちゅーせん,せん,7
水軍,すいぐん,すいくん,くん,4
救護班,きゅーごはん,きゅーこはん,はん,6
アソーシアティブ,あそーしあてぃぶ,あそーしあてぃふ,ぃふ,8
神階,しんかい,しんかい,かい,4
使い道,つかいみち,つかいみち,みち,5
成敗,せいはい,せいはい,はい,4
自由形,じゆーがた,しゆーかた,かた,5
突き指,つきゆび,つきゆひ,ゆひ,4
檀家,だんか,たんか,んか,3
貨幣,かへい,かへい,へい,3
初夢,はつゆめ,はつゆめ,ゆめ,4
海道,かいどー,かいとー,とー,4
二尊院,にそんいん,にそんいん,いん,5
すぐり,すぐり,すくり,くり,3
ラジカセ,らじかせ,らしかせ,かせ,4
点睛,てんせい,てんせい,せい,4
荒寥,こーりょー,こーりょー,ょー,5
泣き言,なきごと,なきこと,こと,4
好悪,こーお,こーお,ーお,3
太陰,たいいん,たいいん,いん,4
ぐりぐり,ぐりぐり,くりくり,くり,4
れんが,れんが,れんか,んか,3
メソッド,めそっど,めそっと,っと,4
プロッティング,ぷろってぃんぐ,ふろってぃんく,んく,7
教卓,きょーたく,きょーたく,たく,5
身構え,みがまえ,みかまえ,まえ,4
年央,ねんおー,ねんおー,おー,4
せせらぎ,せせらぎ,せせらき,らき,4
ＱアンドＡ,きゅーあんどえい,きゅーあんとえい,えい,8
会意,かいい,かいい,いい,3
身仕舞い,みじまい,みしまい,まい,4
気褄,きずま,きすま,すま,3
一髪,いっぱつ,いっはつ,はつ,4
更年期,こーねんき,こーねんき,んき,5
大切り,おーぎり,おーきり,きり,4
丸つぶれ,まるつぶれ,まるつふれ,ふれ,5
一指,いっし,いっし,っし,3
床や,とこや,とこや,こや,3
三重奏,さんじゅーそー,さんしゅーそー,そー,7
念仏宗,ねんぶつしゅー,ねんふつしゅー,ゅー,7
苗代,なわしろ,なわしろ,しろ,4
機織り,はたおり,はたおり,おり,4
ランビキ,らんびき,らんひき,ひき,4
春もの,はるもの,はるもの,もの,4
不賛成,ふさんせい,ふさんせい,せい,5
地震国,じしんこく,ししんこく,こく,5
石工,せっこー,せっこー,こー,4
石工,いしく,いしく,しく,3
両側,りょーがわ,りょーかわ,かわ,5
肥立ち,ひだち,ひたち,たち,3
取出し,とりだし,とりたし,たし,4
年間,ねんかん,ねんかん,かん,4
作況,さっきょー,さっきょー,ょー,5
鍛鉄,たんてつ,たんてつ,てつ,4
奇士,きし,きし,きし,2
唐鍬,とーが,とーか,ーか,3
唐鍬,とーぐわ,とーくわ,くわ,4
水影,みずかげ,みすかけ,かけ,4
凶兆,きょーちょー,きょーちょー,ょー,6
病苦,びょーく,ひょーく,ーく,4
電光,でんこー,てんこー,こー,4
土付かず,つちつかず,つちつかす,かす,5
クレオソート,くれおそーと,くれおそーと,ーと,6
つけもの,つけもの,つけもの,もの,4
陪賓,ばいひん,はいひん,ひん,4
お握り,おにぎり,おにきり,きり,4
化身,けしん,けしん,しん,3
櫛笥,くしげ,くしけ,しけ,3
女坂,おんなざか,おんなさか,さか,5
一策,いっさく,いっさく,さく,4
煩雑,はんざつ,はんさつ,さつ,4
畜力,ちくりょく,ちくりょく,ょく,5
天運,てんうん,てんうん,うん,4
猫背,ねこぜ,ねこぜ,こぜ,3
湖岸,こがん,こかん,かん,3
宝,たから,たから,から,3
透き,すき,すき,すき,2
日本紙,にほんし,にほんし,んし,4
日本紙,にっぽんし,にっほんし,んし,5
ふくろう,ふくろう,ふくろう,ろう,4
巻狩り,まきがり,まきかり,かり,4
書癖,しょへき,しょへき,へき,4
ジコ虫,じこちゅー,しこちゅー,ゅー,5
羽根突き,はねつき,はねつき,つき,4
騒人,そーじん,そーしん,しん,4
骨張,こっちょー,こっちょー,ょー,5
作りばなし,つくりばなし,つくりはなし,なし,6
婦人病,ふじんびょー,ふしんひょー,ょー,6
手持,てもち,てもち,もち,3
子方,こかた,こかた,かた,3
始点,してん,してん,てん,3
乙種,おつしゅ,おつしゅ,しゅ,4
本草学,ほんぞーがく,ほんそーかく,かく,6
扇風機,せんぷーき,せんふーき,ーき,5
切戸,きりど,きりと,りと,3
息吹き,いぶき,いふき,ふき,3
アヘン,あへん,あへん,へん,3
ちぐさ,ちぐさ,ちくさ,くさ,3
連言,れんげん,れんけん,けん,4
しわ,しわ,しわ,しわ,2
障子,しょーじ,しょーし,ーし,4
切り札,きりふだ,きりふた,ふた,4
夜這,よばい,よはい,はい,3
ボウリング,ぼーりんぐ,ほーりんく,んく,5
ボウリング,ぼうりんぐ,ほうりんく,んく,5
時文,じぶん,しふん,ふん,3
山刀,やまがたな,やまかたな,たな,5
ノッチカード,のっちかーど,のっちかーと,ーと,6
幕開け,まくあけ,まくあけ,あけ,4
地顔,じがお,しかお,かお,3
網,あみ,あみ,あみ,2
敵襲,てきしゅー,てきしゅー,ゅー,5
愚妹,ぐまい,くまい,まい,3
蒸風呂,むしぶろ,むしふろ,ふろ,4
紐帯,ちゅーたい,ちゅーたい,たい,5
弊風,へいふー,へいふー,ふー,4
洗いもの,あらいもの,あらいもの,もの,5
真葛,さねかずら,さねかすら,すら,5
なかなか,なかなか,なかなか,なか,4
へま,へま,へま,へま,2
絹漉,きぬごし,きぬこし,こし,4
救癩,きゅーらい,きゅーらい,らい,5
２ラン,つーらん,つーらん,らん,4
アホ,あほ,あほ,あほ,2
コショー,こしょー,こしょー,ょー,4
弘済会,こーさいかい,こーさいかい,かい,6
ホッケ,ほっけ,ほっけ,っけ,3
馬番,うまばん,うまはん,はん,4
親告罪,しんこくざい,しんこくさい,さい,6
絹篩,きぬぶるい,きぬふるい,るい,5
テクノクラート,てくのくらーと,てくのくらーと,ーと,7
塗炭,とたん,とたん,たん,3
蜀江の錦,しょっこーのにしき,しょっこーのにしき,しき,9
給料,きゅーりょー,きゅーりょー,ょー,6
セッションレイヤ,せっしょんれいや,せっしょんれいや,いや,8
吹貫き,ふきぬき,ふきぬき,ぬき,4
ホール,ほーる,ほーる,ーる,3
西域,せいいき,せいいき,いき,4
物の数,もののかず,もののかす,かす,5
ぎっくり腰,ぎっくりごし,きっくりこし,こし,6
万鈞,ばんきん,はんきん,きん,4
日賦,ひぶ,ひふ,ひふ,2
損料,そんりょー,そんりょー,ょー,5
トレンディー,とれんでぃー,とれんてぃー,ぃー,6
カイジュウ,かいじゅー,かいしゅー,ゅー,5
性善説,せいぜんせつ,せいぜんせつ,せつ,6
しゃっくり,しゃっくり,しゃっくり,くり,5
優等生,ゆーとーせい,ゆーとーせい,せい,6
データ,でーた,てーた,ーた,3
像法,ぞーぼー,そーほー,ほー,4
現れ,あらわれ,あらわれ,われ,4
空戦,くーせん,くーせん,せん,4
同好,どーこー,とーこー,こー,4
タイラント,たいらんと,たいらんと,んと,5
言葉少な,ことばすくな,ことはすくな,くな,6
憑依,ひょーい,ひょーい,ーい,4
摂護腺,せつごせん,せつこせん,せん,5
隊,たい,たい,たい,2
まろ,まろ,まろ,まろ,2
魔女,まじょ,ましょ,しょ,3
ルート,るーと,るーと,ーと,3
カジュアルウエア,かじゅあるうえあ,かしゅあるうえあ,えあ,8
五月晴れ,さつきばれ,さつきはれ,はれ,5
早呑込み,はやのみこみ,はやのみこみ,こみ,6
反別,たんべつ,たんへつ,へつ,4
鑑識,かんしき,かんしき,しき,4
テクニカルコース,てくにかるこーす,てくにかるこーす,ーす,8
指紋,しもん,しもん,もん,3
一姫二太郎,いちひめにたろー,いちひめにたろー,ろー,8
主席,しゅせき,しゅせき,せき,4
バックボレー,ばっくぼれー,はっくほれー,れー,6
無能力,むのーりょく,むのーりょく,ょく,6
理性,りせい,りせい,せい,3
込み,こみ,こみ,こみ,2
債務,さいむ,さいむ,いむ,3
うば桜,うばざくら,うはさくら,くら,5
シリアルプリンタ,しりあるぷりんた,しりあるふりんた,んた,8
プランナー,ぷらんなー,ふらんなー,なー,5
食堂,しょくどー,しょくとー,とー,5
驚き,おどろき,おとろき,ろき,4
アイロニー,あいろにー,あいろにー,にー,5
細面,ほそおもて,ほそおもて,もて,5
架空,かくー,かくー,くー,3
筆耕,ひっこー,ひっこー,こー,4
キャセイ,きゃせい,きゃせい,せい,4
官員,かんいん,かんいん,いん,4
ふた粒,ふたつぶ,ふたつふ,つふ,4
シナモン,しなもん,しなもん,もん,4
警視,けいし,けいし,いし,3
くじ運,くじうん,くしうん,うん,4
諸行無常,しょぎょーむじょー,しょきょーむしょー,ょー,9
屋台骨,やたいぼね,やたいほね,ほね,5
キリスト教,きりすときょー,きりすときょー,ょー,7
すずめ,すずめ,すすめ,すめ,3
小田巻き蒸し,おだまきむし,おたまきむし,むし,6
内帑,ないど,ないと,いと,3
取り巻き,とりまき,とりまき,まき,4
かめ,かめ,かめ,かめ,2
至福,しふく,しふく,ふく,3
逆光,ぎゃっこー,きゃっこー,こー,5
平面体,へいめんたい,へいめんたい,たい,6
ファ,ふぁ,ふぁ,ふぁ,2
マンリョウ,まんりょー,まんりょー,ょー,5
ポストコード,ぽすとこーど,ほすとこーと,ーと,6
鬼哭,きこく,きこく,こく,3
漠漠,ばくばく,はくはく,はく,4
チューリングテスト,ちゅーりんぐてすと,ちゅーりんくてすと,すと,9
カジュアル,かじゅある,かしゅある,ある,5
脳病,のーびょー,のーひょー,ょー,5
プルコギ,ぷるこぎ,ふるこき,こき,4
綴織,つずれおり,つすれおり,おり,5
ダシ,だし,たし,たし,2
打ちどころ,うちどころ,うちところ,ころ,5
末書,まっしょ,まっしょ,しょ,4
上製,じょーせい,しょーせい,せい,5
予算,よさん,よさん,さん,3
未踏,みとー,みとー,とー,3
森羅万象,しんらばんしょー,しんらはんしょー,ょー,8
車台,しゃだい,しゃたい,たい,4
投句,とーく,とーく,ーく,3
下りあゆ,くだりあゆ,くたりあゆ,あゆ,5
釣合,つりあい,つりあい,あい,4
火の気,ひのけ,ひのけ,のけ,3
芥子人形,けしにんぎょー,けしにんきょー,ょー,7
そいつ,そいつ,そいつ,いつ,3
タガヤサン,たがやさん,たかやさん,さん,5
輪留,わどめ,わとめ,とめ,3
磁力,じりょく,しりょく,ょく,4
蝿叩き,はいたたき,はいたたき,たき,5
テック,てっく,てっく,っく,3
御方,おかた,おかた,かた,3
色慾,しきよく,しきよく,よく,4
新分野,しんぶんや,しんふんや,んや,5
人非人,にんぴにん,にんひにん,にん,5
点者,てんじゃ,てんしゃ,しゃ,4
夏みかん,なつみかん,なつみかん,かん,5
型,かた,かた,かた,2
世帯崩し,しょたいくずし,しょたいくすし,すし,7
仕入れ,しいれ,しいれ,いれ,3
メリーゴーランド,めりーごーらんど,めりーこーらんと,んと,8
耳輪,みみわ,みみわ,みわ,3
木仏,きぶつ,きふつ,ふつ,3
領主,りょーしゅ,りょーしゅ,しゅ,5
赤帽,あかぼー,あかほー,ほー,4
益金,えききん,えききん,きん,4
憂き節,うきふし,うきふし,ふし,4
股上,またがみ,またかみ,かみ,4
茅蜩,ひぐらし,ひくらし,らし,4
意表,いひょー,いひょー,ょー,4
経緯,けいい,けいい,いい,3
経緯,いきさつ,いきさつ,さつ,4
藤浪,ふじなみ,ふしなみ,なみ,4
証取法,しょーとりほー,しょーとりほー,ほー,7
乗手,のりて,のりて,りて,3
畝,せ,せ,せ,1
畝,うね,うね,うね,2
里心,さとごころ,さとこころ,ころ,5
本生り,もとなり,もとなり,なり,4
洋琴,よーきん,よーきん,きん,4
掛け取り,かけとり,かけとり,とり,4
鴻鵠,こーこく,こーこく,こく,4
当り年,あたりどし,あたりとし,とし,5
眼窩,がんか,かんか,んか,3
足並,あしなみ,あしなみ,なみ,4
皇孫,こーそん,こーそん,そん,4
不覚,ふかく,ふかく,かく,3
笊碁,ざるご,さるこ,るこ,3
枠づき,わくずき,わくすき,すき,4
泣上戸,なきじょーご,なきしょーこ,ーこ,6
出好き,でずき,てすき,すき,3
角突き合い,つのつきあい,つのつきあい,あい,6
印材,いんざい,いんさい,さい,4
パイプオルガン,ぱいぷおるがん,はいふおるかん,かん,7
幼虫,よーちゅー,よーちゅー,ゅー,5
学士,がくし,かくし,くし,3
人相,にんそー,にんそー,そー,4
過度,かど,かと,かと,2
斬り捨て御免,きりすてごめん,きりすてこめん,めん,7
入替り立ち替り,いれかわりたちかわり,いれかわりたちかわり,わり,10
虫食い,むしくい,むしくい,くい,4
後宮,こーきゅー,こーきゅー,ゅー,5
金穴,きんけつ,きんけつ,けつ,4
四十九日,しじゅーくにち,ししゅーくにち,にち,7
冬瓜,とーが,とーか,ーか,3
冬瓜,とーがん,とーかん,かん,4
一法,いっぽー,いっほー,ほー,4
祭祀,さいし,さいし,いし,3
短尺,たんじゃく,たんしゃく,ゃく,5
短尺,たんざく,たんさく,さく,4
騒乱,そーらん,そーらん,らん,4
飲屋,のみや,のみや,みや,3
先登,せんとー,せんとー,とー,4
レディタスク,れでぃたすく,れてぃたすく,すく,6
衛視,えいし,えいし,いし,3
嚥,えん,えん,えん,2
エログロ,えろぐろ,えろくろ,くろ,4
浮橋,うきはし,うきはし,はし,4
売り渡し,うりわたし,うりわたし,たし,5
流し台,ながしだい,なかしたい,たい,5
宿将,しゅくしょー,しゅくしょー,ょー,6
銭湯,せんとー,せんとー,とー,4
異彩,いさい,いさい,さい,3
露草,つゆくさ,つゆくさ,くさ,4
くせ,くせ,くせ,くせ,2
炳乎,へいこ,へいこ,いこ,3
無い物ねだり,ないものねだり,ないものねたり,たり,7
芥子頭,けしあたま,けしあたま,たま,5
二化螟蛾,にかめいが,にかめいか,いか,5
川原撫子,かわらなでしこ,かわらなてしこ,しこ,7
迷子,まいご,まいこ,いこ,3
俄盲,にわかめくら,にわかめくら,くら,6
截然,さいぜん,さいぜん,ぜん,4
截然,せつぜん,せつぜん,ぜん,4
宿主,しゅくしゅ,しゅくしゅ,しゅ,5
宿主,やどぬし,やとぬし,ぬし,4
口寄せ,くちよせ,くちよせ,よせ,4
公武,こーぶ,こーふ,ーふ,3
願文,がんもん,かんもん,もん,4
辞書,じしょ,ししょ,しょ,3
飯盛,めしもり,めしもり,もり,4
枡,ます,ます,ます,2
八里半,はちりはん,はちりはん,はん,5
ミッドナイト,みっどないと,みっとないと,いと,6
アカウント,あかうんと,あかうんと,んと,5
盃,さかずき,さかすき,すき,4
円転滑脱,えんてんかつだつ,えんてんかつたつ,たつ,8
胴中,どーなか,とーなか,なか,4
水平,すいへい,すいへい,へい,4
熟年,じゅくねん,しゅくねん,ねん,5
スクラップブック,すくらっぷぶっく,すくらっふふっく,っく,8
小児,しょーに,しょーに,ーに,4
バスレフ,ばすれふ,はすれふ,れふ,4
境地,きょーち,きょーち,ーち,4
はったり,はったり,はったり,たり,4
年報,ねんぽー,ねんほー,ほー,4
レンタルビデオ,れんたるびでお,れんたるひてお,てお,7
傑士,けっし,けっし,っし,3
遅れ馳せ,おくればせ,おくれはせ,はせ,5
オフセット,おふせっと,おふせっと,っと,5
すみれ色,すみれいろ,すみれいろ,いろ,5
弁証法,べんしょーほー,へんしょーほー,ほー,7
トリコマイシン,とりこまいしん,とりこまいしん,しん,7
朱印船,しゅいんせん,しゅいんせん,せん,6
相撲,すもー,すもー,もー,3
ただ,ただ,たた,たた,2
打つ手,うつて,うつて,つて,3
嚢胞,のーほー,のーほー,ほー,4
燦然,さんぜん,さんぜん,ぜん,4
行手,ゆくて,ゆくて,くて,3
つくねいも,つくねいも,つくねいも,いも,5
図書館,としょかん,としょかん,かん,5
筆まめ,ふでまめ,ふてまめ,まめ,4
茶園,ちゃえん,ちゃえん,えん,4
水槽,すいそー,すいそー,そー,4
多少,たしょー,たしょー,ょー,4
ディスケット,でぃすけっと,てぃすけっと,っと,6
褥,しとね,しとね,とね,3
アンパック,あんぱっく,あんはっく,っく,5
戦前,せんぜん,せんぜん,ぜん,4
手打,てうち,てうち,うち,3
血栓,けっせん,けっせん,せん,4
心底,しんそこ,しんそこ,そこ,4
心底,しんてい,しんてい,てい,4
御告,おつげ,おつけ,つけ,3
領内,りょーない,りょーない,ない,5
セコイア,せこいあ,せこいあ,いあ,4
歩留り,ぶどまり,ふとまり,まり,4
ミドル,みどる,みとる,とる,3
ゾウリムシ,ぞーりむし,そーりむし,むし,5
折々,おりおり,おりおり,おり,4
アップル,あっぷる,あっふる,ふる,4
蝋の木,ろーのき,ろーのき,のき,4
雨がっぱ,あまがっぱ,あまかっは,っは,5
境い目,さかいめ,さかいめ,いめ,4
自宅外通学,じたくがいつーがく,したくかいつーかく,かく,9
主任,しゅにん,しゅにん,にん,4
前菜,ぜんさい,ぜんさい,さい,4
かも,かも,かも,かも,2
七色,なないろ,なないろ,いろ,4
医局,いきょく,いきょく,ょく,4
土用,どよー,とよー,よー,3
奸臣,かんしん,かんしん,しん,4
料足,りょーそく,りょーそく,そく,5
大島,おーしま,おーしま,しま,4
更地,さらち,さらち,らち,3
畜生道,ちくしょーどー,ちくしょーとー,とー,7
不和,ふわ,ふわ,ふわ,2
弾道,だんどー,たんとー,とー,4
初犯,しょはん,しょはん,はん,4
商行為,しょーこーい,しょーこーい,ーい,6
下層,かそー,かそー,そー,3
グレートデーン,ぐれーとでーん,くれーとてーん,ーん,7
人手,ひとで,ひとて,とて,3
オープンマーケット,おーぷんまーけっと,おーふんまーけっと,っと,9
水密,すいみつ,すいみつ,みつ,4
オムツ,おむつ,おむつ,むつ,3
腹下り,はらくだり,はらくたり,たり,5
ブーメラン,ぶーめらん,ふーめらん,らん,5
さばよみ,さばよみ,さはよみ,よみ,4
石塔,せきとー,せきとー,とー,4
和綴じ,わとじ,わとし,とし,3
ライン,らいん,らいん,いん,3
掛け布団,かけぶとん,かけふとん,とん,5
陰性,いんせい,いんせい,せい,4
欠番,けつばん,けつはん,はん,4
テリヤ,てりや,てりや,りや,3
周波,しゅーは,しゅーは,ーは,4
着古し,きふるし,きふるし,るし,4
陽,ひ,ひ,ひ,1
陽,よー,よー,よー,2
レーゾンデートル,れーぞんでーとる,れーそんてーとる,とる,8
グリンピース,ぐりんぴーす,くりんひーす,ーす,6
サイン帳,さいんちょー,さいんちょー,ょー,6
基本懇,きほんこん,きほんこん,こん,5
お開き,おひらき,おひらき,らき,4
高波,たかなみ,たかなみ,なみ,4
ナンキンムシ,なんきんむし,なんきんむし,むし,6
エラ,えら,えら,えら,2
登高,とーこー,とーこー,こー,4
ゼラニウム,ぜらにゅーむ,ぜらにゅーむ,ーむ,6
ゼラニウム,ぜらにうむ,ぜらにうむ,うむ,5
蔦葛,つたかずら,つたかすら,すら,5
色つや,いろつや,いろつや,つや,4
初代,しょだい,しょたい,たい,4
起毛,きもー,きもー,もー,3
手刷,てずり,てすり,すり,3
善所,ぜんしょ,ぜんしょ,しょ,4
ルーマニアルー,るーまにあるー,るーまにあるー,るー,7
ジャズボーカル,じゃずぼーかる,しゃすほーかる,かる,7
吉祥,きっしょー,きっしょー,ょー,5
栄養分,えいよーぶん,えいよーふん,ふん,6
髪型,かみがた,かみかた,かた,4
筆箱,ふでばこ,ふてはこ,はこ,4
筋交い,すじかい,すしかい,かい,4
黄蜀葵,とろろあおい,とろろあおい,おい,6
黄蜀葵,おーしょっき,おーしょっき,っき,6
食い扶持,くいぶち,くいふち,ふち,4
高坏,たかつき,たかつき,つき,4
クレバネット,くればねっと,くれはねっと,っと,6
オシベ,おしべ,おしへ,しへ,3
莢隠元,さやいんげん,さやいんけん,けん,6
蒼蝿,あおばえ,あおはえ,はえ,4
抒情,じょじょー,しょしょー,ょー,5
不払い,ふばらい,ふはらい,らい,4
米兵,べいへい,へいへい,へい,4
品物,しなもの,しなもの,もの,4
細君,さいくん,さいくん,くん,4
斬罪,ざんざい,さんさい,さい,4
中高層,ちゅーこーそー,ちゅーこーそー,そー,7
襤褸糞,ぼろくそ,ほろくそ,くそ,4
水引,みずひき,みすひき,ひき,4
羽目,はめ,はめ,はめ,2
巻網,まきあみ,まきあみ,あみ,4
未配,みはい,みはい,はい,3
蔓,つる,つる,つる,2
稿本,こーほん,こーほん,ほん,4
攻め,せめ,せめ,せめ,2
モジュロ,もじゅろ,もしゅろ,ゅろ,4
輪,わ,わ,わ,1
輪,りん,りん,りん,2
世間擦れ,せけんずれ,せけんすれ,すれ,5
日射病,にっしゃびょー,にっしゃひょー,ょー,7
区内,くない,くない,ない,3
煮汁,にじる,にしる,しる,3
腰骨,こしぼね,こしほね,ほね,4
外延,がいえん,かいえん,えん,4
熊のい,くまのい,くまのい,のい,4
連投,れんとー,れんとー,とー,4
法服,ほーふく,ほーふく,ふく,4
眉唾物,まゆつばもの,まゆつはもの,もの,6
添え木,そえぎ,そえき,えき,3
獄,ごく,こく,こく,2
獄,ひとや,ひとや,とや,3
わき役,わきやく,わきやく,やく,4
東天紅,とーてんこー,とーてんこー,こー,6
ライフル,らいふる,らいふる,ふる,4
太刀取,たちとり,たちとり,とり,4
文題,ぶんだい,ふんたい,たい,4
支払,しはらい,しはらい,らい,4
ハゲイトウ,はげいとー,はけいとー,とー,5
相識,そーしき,そーしき,しき,4
泥障,あおり,あおり,おり,3
癌,がん,かん,かん,2
厠,かわや,かわや,わや,3
断筆,だんぴつ,たんひつ,ひつ,4
デセール,でせーる,てせーる,ーる,4
さかな,さかな,さかな,かな,3
アルファー線,あるふぁーせん,あるふぁーせん,せん,7
シンクロナイズド・スイミング,しんくろないずどすいみんぐ,しんくろないすとすいみんく,んく,13
拭きそうじ,ふきそーじ,ふきそーし,ーし,5
オクラ,おくら,おくら,くら,3
クレープ,くれーぷ,くれーふ,ーふ,4
魚河岸,うおがし,うおかし,かし,4
嵩上げ,かさあげ,かさあけ,あけ,4
分脈,ぶんみゃく,ふんみゃく,ゃく,5
成句,せいく,せいく,いく,3
筋向かい,すじむかい,すしむかい,かい,5
横,よこ,よこ,よこ,2
門火,かどび,かとひ,とひ,3
愚者,ぐしゃ,くしゃ,しゃ,3
源,みなもと,みなもと,もと,4
トギョ,とぎょ,ときょ,きょ,3
ハエ,はえ,はえ,はえ,2
ひとまとめ,ひとまとめ,ひとまとめ,とめ,5
巻き貝,まきがい,まきかい,かい,4
知略,ちりゃく,ちりゃく,ゃく,4
逆艪,さかろ,さかろ,かろ,3
掏児,すり,すり,すり,2
武臣,ぶしん,ふしん,しん,3
同署,どーしょ,とーしょ,しょ,4
馬鹿騒ぎ,ばかさわぎ,はかさわき,わき,5
一皮,ひとかわ,ひとかわ,かわ,4
前轍,ぜんてつ,ぜんてつ,てつ,4
立ちぶるまい,たちぶるまい,たちふるまい,まい,6
カシュー,かしゅー,かしゅー,ゅー,4
蘭,らん,らん,らん,2
見せかけ,みせかけ,みせかけ,かけ,4
楕円弧,だえんこ,たえんこ,んこ,4
クランベリー,くらんべりー,くらんへりー,りー,6
赤子,あかご,あかこ,かこ,3
同志,どーし,とーし,ーし,3
レフレックス,れふれっくす,れふれっくす,くす,6
裏紋,うらもん,うらもん,もん,4
本末,ほんまつ,ほんまつ,まつ,4
貰泣き,もらいなき,もらいなき,なき,5
瓦石,がせき,かせき,せき,3
木洩れ日,こもれび,こもれひ,れひ,4
擽り,くすぐり,くすくり,くり,4
販拡,はんかく,はんかく,かく,4
好きごと,すきごと,すきこと,こと,4
エアターミナル,えあたーみなる,えあたーみなる,なる,7
重鎮,じゅーちん,しゅーちん,ちん,5
ラノリン,らのりん,らのりん,りん,4
雪囲い,ゆきがこい,ゆきかこい,こい,5
活社会,かっしゃかい,かっしゃかい,かい,6
軽快,けいかい,けいかい,かい,4
滋味,じみ,しみ,しみ,2
とえはたえ,とえはたえ,とえはたえ,たえ,5
春,はる,はる,はる,2
山際,やまぎわ,やまきわ,きわ,4
上乗り,うわのり,うわのり,のり,4
キセル,きせる,きせる,せる,3
特立,とくりつ,とくりつ,りつ,4
番犬,ばんけん,はんけん,けん,4
襞,ひだ,ひた,ひた,2
我が国,わがくに,わかくに,くに,4
猫じゃらし,ねこじゃらし,ねこしゃらし,らし,6
中２,ちゅーに,ちゅーに,ーに,4
居職,いじょく,いしょく,ょく,4
蛟竜,こーりょー,こーりょー,ょー,5
果樹,かじゅ,かしゅ,しゅ,3
酒税,しゅぜい,しゅぜい,ぜい,4
キルク,きるく,きるく,るく,3
バラスト,ばらすと,はらすと,すと,4
コントローラ,こんとろーら,こんとろーら,ーら,6
