surface,reading,reading_seion,reading_search,count_hira
留理子,るりこ,るりこ,りこ,3
犬山犬子,いぬやまいぬこ,いぬやまいぬこ,ぬこ,7
カトリーヌ,かとりーぬ,かとりーぬ,ーぬ,5
高蔵,たかぞー,たかそー,そー,4
冴,さえ,さえ,さえ,2
忠国,ただくに,たたくに,くに,4
邦国,ほーこく,ほーこく,こく,4
本匠,ほんじょー,ほんしょー,ょー,5
三津男,みつお,みつお,つお,3
沙由里,さゆり,さゆり,ゆり,3
遠藤,えんどー,えんとー,とー,4
由真,ゆま,ゆま,ゆま,2
理詠,りえ,りえ,りえ,2
智子,さとこ,さとこ,とこ,3
智子,ともこ,ともこ,もこ,3
喜重子,きえこ,きえこ,えこ,3
善四郎,ぜんしろー,ぜんしろー,ろー,5
ヤング,やんぐ,やんく,んく,3
佐山,さやま,さやま,やま,3
芝山,しばやま,しはやま,やま,4
小塚,こずか,こすか,すか,3
小塚,おつか,おつか,つか,3
佳美,よしみ,よしみ,しみ,3
植山,うえやま,うえやま,やま,4
高津,たかつ,たかつ,かつ,3
高津,こーず,こーす,ーす,3
向台,むかえだい,むかえたい,たい,5
日置,ひおき,ひおき,おき,3
日置,へき,へき,へき,2
兵治,へいじ,へいし,いし,3
上総,かつさ,かつさ,つさ,3
上総,かずさ,かすさ,すさ,3
権兵衛,ごんべえ,こんへえ,へえ,4
富美,ふみ,ふみ,ふみ,2
小栗,おぐり,おくり,くり,3
幸四郎,こーしろー,こーしろー,ろー,5
呉元錫,ごげんしゃく,こけんしゃく,ゃく,6
義勇,よしたけ,よしたけ,たけ,4
バーガー,ばーがー,はーかー,かー,4
鹿糠,かぬか,かぬか,ぬか,3
廣世,ひろせ,ひろせ,ろせ,3
虎男,とらお,とらお,らお,3
栄宏,よしひろ,よしひろ,ひろ,4
小荒井,こあらい,こあらい,らい,4
貞丈,さだたけ,さたたけ,たけ,4
貞丈,ていじょー,ていしょー,ょー,5
欣三郎,きんざぶろー,きんさふろー,ろー,6
可南子,かなこ,かなこ,なこ,3
基生,もとお,もとお,とお,3
麻耶,まや,まや,まや,2
雪,ゆき,ゆき,ゆき,2
政治,まさはる,まさはる,はる,4
政治,まさじ,まさし,さし,3
フェルツマン,ふぇるつまん,ふぇるつまん,まん,6
俊範,としのり,としのり,のり,4
天内,あまない,あまない,ない,4
登志美,としみ,としみ,しみ,3
長野原,ながのはら,なかのはら,はら,5
知惠子,ちえこ,ちえこ,えこ,3
琴今田,こといまだ,こといまた,また,5
周造,しゅーぞー,しゅーそー,そー,5
胡漢民,こかんみん,こかんみん,みん,5
正栄,しょーえい,しょーえい,えい,5
沙世,さよ,さよ,さよ,2
真二,しんじ,しんし,んし,3
沓沢,くつざわ,くつさわ,さわ,4
樋上,ひがみ,ひかみ,かみ,3
忠鉢,ちゅーばち,ちゅーはち,はち,5
神子島,みこじま,みこしま,しま,4
綱重,つなしげ,つなしけ,しけ,4
俊恵,すんえ,すんえ,んえ,3
俊恵,しゅんえ,しゅんえ,んえ,4
久女,ひさじょ,ひさしょ,しょ,4
大黒,だいこく,たいこく,こく,4
大黒,おーぐろ,おーくろ,くろ,4
大黒,おーくろ,おーくろ,くろ,4
要吉,よーきち,よーきち,きち,4
金両基,きんりょーき,きんりょーき,ーき,6
英里,えり,えり,えり,2
英里,えいり,えいり,いり,3
赤塚,あかつか,あかつか,つか,4
辰二,たつじ,たつし,つし,3
金世澤,きむよたく,きむよたく,たく,5
李元,りげん,りけん,けん,3
美砂子,みさこ,みさこ,さこ,3
義典,よしのり,よしのり,のり,4
館戒雲,かんかいうん,かんかいうん,うん,6
武谷,たけや,たけや,けや,3
清四郎,せいしろー,せいしろー,ろー,5
理佳,りか,りか,りか,2
フランク,ふらんく,ふらんく,んく,4
小高,おだか,おたか,たか,3
小高,こだか,こたか,たか,3
専斎,せんさい,せんさい,さい,4
小芝,こしば,こしは,しは,3
若久,わかひさ,わかひさ,ひさ,4
早来,はやきた,はやきた,きた,4
好彦,よしひこ,よしひこ,ひこ,4
ニルス,にるす,にるす,るす,3
欣弥,きんや,きんや,んや,3
雄造,ゆーぞー,ゆーそー,そー,4
上里,うえさと,うえさと,さと,4
上里,かみさと,かみさと,さと,4
上里,うえざと,うえさと,さと,4
紀宝,きほー,きほー,ほー,3
直弘,なおひろ,なおひろ,ひろ,4
加堂,かどー,かとー,とー,3
茶美,ちゃみ,ちゃみ,ゃみ,3
細入,ほそいり,ほそいり,いり,4
次雄,つぐお,つくお,くお,3
桃葉,とーよー,とーよー,よー,4
若田,わかた,わかた,かた,3
道元,どーげん,とーけん,けん,4
睦雄,むつお,むつお,つお,3
忠相,ただすけ,たたすけ,すけ,4
喜昭,よしあき,よしあき,あき,4
一貴,かずたか,かすたか,たか,4
由江,よしえ,よしえ,しえ,3
逸,いつ,いつ,いつ,2
西新,にしじん,にししん,しん,4
斑目,まだらめ,またらめ,らめ,4
佐助,さすけ,さすけ,すけ,3
岡,おか,おか,おか,2
博亮,ひろあき,ひろあき,あき,4
毛,もー,もー,もー,2
沢知,さわち,さわち,わち,3
堅二,けんじ,けんし,んし,3
与那原,よなばる,よなはる,はる,4
義良親王,のりながしんのー,のりなかしんのー,のー,8
岩代,いわしろ,いわしろ,しろ,4
マーソン,まーそん,まーそん,そん,4
馬入,ばにゅー,はにゅー,ゅー,4
多平,たへい,たへい,へい,3
花森,はなもり,はなもり,もり,4
留守都,るすつ,るすつ,すつ,3
利文,としふみ,としふみ,ふみ,4
南,みなみ,みなみ,なみ,3
諭,さとる,さとる,とる,3
諭,さとし,さとし,とし,3
ヘルメンセン,へるめんせん,へるめんせん,せん,6
テイ子,ていこ,ていこ,いこ,3
さかへ,さかえ,さかえ,かえ,3
緑子,みどりこ,みとりこ,りこ,4
永三子,えみこ,えみこ,みこ,3
法正,のりまさ,のりまさ,まさ,4
羽須美,はすみ,はすみ,すみ,3
眞雄,まさお,まさお,さお,3
韓煕圓,かんきえん,かんきえん,えん,5
孚九,ふきゅー,ふきゅー,ゅー,4
禮子,れいこ,れいこ,いこ,3
瑛二,えいじ,えいし,いし,3
研堂,けんどー,けんとー,とー,4
黄昆輝,おーこんき,おーこんき,んき,5
達夫,たつお,たつお,つお,3
ミチ子,みちこ,みちこ,ちこ,3
華奈子,かなこ,かなこ,なこ,3
古江上,ふるえうえ,ふるえうえ,うえ,5
胡美芳,こびほー,こひほー,ほー,4
トシ子,としこ,としこ,しこ,3
りん,りん,りん,りん,2
位川,いかわ,いかわ,かわ,3
きね子,きねこ,きねこ,ねこ,3
昌洋,まさひろ,まさひろ,ひろ,4
リット,りっと,りっと,っと,3
重利,しげとし,しけとし,とし,4
カイト,かいと,かいと,いと,3
鶴岡,つるおか,つるおか,おか,4
井ノ部,いのべ,いのへ,のへ,3
仙場,せんば,せんは,んは,3
都の錦,みやこのにしき,みやこのにしき,しき,7
桂田,かつらだ,かつらた,らた,4
規美子,きみこ,きみこ,みこ,3
正夫,まさお,まさお,さお,3
お伝,おでん,おてん,てん,3
前坂,まえさか,まえさか,さか,4
誓三,せいぞー,せいそー,そー,4
晴,はる,はる,はる,2
勇蔵,ゆーぞー,ゆーそー,そー,4
弘乃,ひろの,ひろの,ろの,3
歓一,かんいち,かんいち,いち,4
林蔵,りんぞー,りんそー,そー,4
徳四郎,とくしろー,とくしろー,ろー,5
吟香,ぎんこー,きんこー,こー,4
ミツコ,みつこ,みつこ,つこ,3
美盛丸桜子,びせいまるさくらこ,ひせいまるさくらこ,らこ,9
佳恵,よしえ,よしえ,しえ,3
佳恵,かえ,かえ,かえ,2
恒一,つねかず,つねかす,かす,4
新見,にーみ,にーみ,ーみ,3
喜則,よしのり,よしのり,のり,4
印牧,かねまき,かねまき,まき,4
筏井,いかだい,いかたい,たい,4
ルービン,るーびん,るーひん,ひん,4
靉光,あいみつ,あいみつ,みつ,4
利晃,としあき,としあき,あき,4
宍粟,しそー,しそー,そー,3
邦芳,くによし,くによし,よし,4
和宮,かずのみや,かすのみや,みや,5
マリコ,まりこ,まりこ,りこ,3
江戸崎,えどさき,えとさき,さき,4
俊裕,としひろ,としひろ,ひろ,4
切欠,きっかけ,きっかけ,かけ,4
大角,だいかく,たいかく,かく,4
内水,うすい,うすい,すい,3
薬師,やくし,やくし,くし,3
ジリノフスキー,じりのふすきー,しりのふすきー,きー,7
靜子,しずこ,しすこ,すこ,3
中濱,なかはま,なかはま,はま,4
太郎,たろー,たろー,ろー,3
メージャー,めーじゃー,めーしゃー,ゃー,5
曽根原,そねはら,そねはら,はら,4
幸泰,ゆきやす,ゆきやす,やす,4
千奈美,ちなみ,ちなみ,なみ,3
元春,もとはる,もとはる,はる,4
舟月,しゅーげつ,しゅーけつ,けつ,5
由実子,ゆみこ,ゆみこ,みこ,3
田中夕風,たなかゆーかぜ,たなかゆーかぜ,かぜ,7
政徳,まさのり,まさのり,のり,4
昌造,しょーぞー,しょーそー,そー,5
紀寺,きでら,きてら,てら,3
稲本,いなもと,いなもと,もと,4
鶴二,つるじ,つるし,るし,3
美薫,みか,みか,みか,2
冷川,ひやかわ,ひやかわ,かわ,4
神崎,かんざき,かんさき,さき,4
神崎,こーざき,こーさき,さき,4
晴治,はるじ,はるし,るし,3
康信,やすのぶ,やすのふ,のふ,4
とよ美,とよみ,とよみ,よみ,3
キートン山田,きーとんやまだ,きーとんやまた,また,7
ひろえ,ひろえ,ひろえ,ろえ,3
ジェシカ,じぇしか,しぇしか,しか,4
敏幸,としゆき,としゆき,ゆき,4
伸英,のぶひで,のふひて,ひて,4
依莉,えり,えり,えり,2
勝本,かつもと,かつもと,もと,4
由起江,ゆきえ,ゆきえ,きえ,3
呉暁峰,ごしょーほー,こしょーほー,ほー,6
すえ子,すえこ,すえこ,えこ,3
巴,ともみ,ともみ,もみ,3
昭三郎,しょーさぶろー,しょーさふろー,ろー,7
真船,まぶね,まふね,ふね,3
真船,まふね,まふね,ふね,3
八巻,やつまき,やつまき,まき,4
八巻,はちまき,はちまき,まき,4
永宝鎮,えいほーちん,えいほーちん,ちん,6
ワーグマン,わーぐまん,わーくまん,まん,5
小関,おぜき,おぜき,ぜき,3
小関,こせき,こせき,せき,3
美沙,みさ,みさ,みさ,2
下諏訪,しもすわ,しもすわ,すわ,4
秀久,ひでひさ,ひてひさ,ひさ,4
トメ子,とめこ,とめこ,めこ,3
松井田,まついだ,まついた,いた,4
成氏,しげうじ,しけうし,うし,4
ピカソ,ぴかそ,ひかそ,かそ,3
森内,もりうち,もりうち,うち,4
花川戸,はなかわど,はなかわと,わと,5
石立,いしだて,いしたて,たて,4
真弓子,まゆこ,まゆこ,ゆこ,3
広,ひろ,ひろ,ひろ,2
広,ひろし,ひろし,ろし,3
揚子,よーこ,よーこ,ーこ,3
ふみ枝,ふみえ,ふみえ,みえ,3
菊陽,きくよー,きくよー,よー,4
ターナー,たーなー,たーなー,なー,4
アラファト,あらふぁと,あらふぁと,ぁと,5
康紀,やすのり,やすのり,のり,4
志乃ぶ,しのぶ,しのふ,のふ,3
関城,せきじょー,せきしょー,ょー,5
兼常,かねつね,かねつね,つね,4
英竜,ひでたつ,ひてたつ,たつ,4
主膳,しゅぜん,しゅぜん,ぜん,4
うめ子,うめこ,うめこ,めこ,3
下山田,しもやまだ,しもやまた,また,5
義圓,ぎえん,きえん,えん,3
隆夫,たかお,たかお,かお,3
勇平,ゆーへい,ゆーへい,へい,4
朝江,あさえ,あさえ,さえ,3
召波,しょーは,しょーは,ーは,4
博国,ひろくに,ひろくに,くに,4
清隆,きよたか,きよたか,たか,4
井波,いなみ,いなみ,なみ,3
阿観,あかん,あかん,かん,3
イグスキサ,いぐすきさ,いくすきさ,きさ,5
神菜,かんな,かんな,んな,3
喜男,よしお,よしお,しお,3
村田,むらた,むらた,らた,3
鉄子,てつこ,てつこ,つこ,3
中越,なかごえ,なかこえ,こえ,4
中越,なかこし,なかこし,こし,4
中越,なかごし,なかこし,こし,4
操一,そーいち,そーいち,いち,4
由子,ゆーこ,ゆーこ,ーこ,3
由子,よしこ,よしこ,しこ,3
由子,ゆず,ゆす,ゆす,2
おおうみ,おーうみ,おーうみ,うみ,4
ダグラス,だぐらす,たくらす,らす,4
春風,はるか,はるか,るか,3
三ツ矢,みつや,みつや,つや,3
三子郎,みねお,みねお,ねお,3
瀬里奈,せりな,せりな,りな,3
恭正,やすまさ,やすまさ,まさ,4
宇賀神,うがじん,うかしん,しん,4
千世,ちよ,ちよ,ちよ,2
千世,ちせ,ちせ,ちせ,2
阿形,あがた,あかた,かた,3
麗砂,りさ,りさ,りさ,2
平忠度,たいらのただのり,たいらのたたのり,のり,8
治朗,じろー,しろー,ろー,3
貴司,きし,きし,きし,2
照実,てるみ,てるみ,るみ,3
成願,じょーがん,しょーかん,かん,5
國枝,くにえ,くにえ,にえ,3
しんのすけ,しんのすけ,しんのすけ,すけ,5
勝昭,かつあき,かつあき,あき,4
末次,すえじ,すえし,えし,3
産山,うぶやま,うふやま,やま,4
西口,にしぐち,にしくち,くち,4
百草,もぐさ,もくさ,くさ,3
トーマス,とーます,とーます,ます,4
三国谷,みくにや,みくにや,にや,4
朝政,ともまさ,ともまさ,まさ,4
仲一郎,なかいちろー,なかいちろー,ろー,6
仁熊,にくま,にくま,くま,3
久常,ひさつね,ひさつね,つね,4
茂八郎,もはちろー,もはちろー,ろー,5
きくみ,きくみ,きくみ,くみ,3
信晴,のぶはる,のふはる,はる,4
一岡,いちおか,いちおか,おか,4
寳,たから,たから,から,3
義助,よしすけ,よしすけ,すけ,4
邦枝,くにえ,くにえ,にえ,3
捨子,すてこ,すてこ,てこ,3
金羊章,きんよーしょー,きんよーしょー,ょー,7
眞幸,まさき,まさき,さき,3
穎川,えいせん,えいせん,せん,4
富士夫,ふじお,ふしお,しお,3
英一,ひでかず,ひてかす,かす,4
英一,えいいち,えいいち,いち,4
玖海子,くみこ,くみこ,みこ,3
規一,きいち,きいち,いち,3
哲明,てつあき,てつあき,あき,4
文義,ふみよし,ふみよし,よし,4
珠江,たまえ,たまえ,まえ,3
由夏,ゆか,ゆか,ゆか,2
伊川,いがわ,いかわ,かわ,3
万智子,まちこ,まちこ,ちこ,3
庄原,しょーばら,しょーはら,はら,5
千代寿,ちよとし,ちよとし,とし,4
水沼,みずぬま,みすぬま,ぬま,4
忠七,ちゅーしち,ちゅーしち,しち,5
金信洛,きんしんらく,きんしんらく,らく,6
惠理,えり,えり,えり,2
周子,しゅーこ,しゅーこ,ーこ,4
周子,のりこ,のりこ,りこ,3
周子,かねこ,かねこ,ねこ,3
周子,ちかこ,ちかこ,かこ,3
キャロル,きゃろる,きゃろる,ろる,4
海老江,えびえ,えひえ,ひえ,3
琢治,たくじ,たくし,くし,3
俊正,としまさ,としまさ,まさ,4
むつみ,むつみ,むつみ,つみ,3
服巻,はらまき,はらまき,まき,4
昭広,あきひろ,あきひろ,ひろ,4
津曲,つまがり,つまかり,かり,4
一代,かずよ,かすよ,すよ,3
神城,かみしろ,かみしろ,しろ,4
神城,しんじょー,しんしょー,ょー,5
小枝樹,さえき,さえき,えき,3
端樹,みずき,みすき,すき,3
鳳作,ほーさく,ほーさく,さく,4
徳重,とくしげ,とくしけ,しけ,4
恵市,けいいち,けいいち,いち,4
源義光,みなもとのよしみつ,みなもとのよしみつ,みつ,9
伶子,れいこ,れいこ,いこ,3
安芸子,あきこ,あきこ,きこ,3
金達玄,きんたつげん,きんたつけん,けん,6
瀧子,たきこ,たきこ,きこ,3
柏亭,はくてい,はくてい,てい,4
世大,せだい,せたい,たい,3
今元,いまもと,いまもと,もと,4
真紀子,まきこ,まきこ,きこ,3
伊庭,いば,いは,いは,2
雅晴,まさはる,まさはる,はる,4
冨久,ふく,ふく,ふく,2
重野,しげの,しけの,けの,3
名賀,なが,なか,なか,2
兼伊知,けんいち,けんいち,いち,4
杉山検校,すぎやまけんぎょー,すきやまけんきょー,ょー,9
安王,やすおー,やすおー,おー,4
藤本,ふじもと,ふしもと,もと,4
東声,とーせい,とーせい,せい,4
勘太郎,かんたろー,かんたろー,ろー,5
紀代子,きよこ,きよこ,よこ,3
冨喜子,ふきこ,ふきこ,きこ,3
カンドウ,かんどー,かんとー,とー,4
内ヶ崎,うちがさき,うちかさき,さき,5
ノストラダムス,のすとらだむす,のすとらたむす,むす,7
栄雄,ひでお,ひてお,てお,3
有井,ありい,ありい,りい,3
川名,かわな,かわな,わな,3
堅太郎,けんたろー,けんたろー,ろー,5
和幸,かずゆき,かすゆき,ゆき,4
金栄秀,きんえいしゅー,きんえいしゅー,ゅー,7
梅丘,うめがおか,うめかおか,おか,5
高瀬,たかせ,たかせ,かせ,3
ソクラテス,そくらてす,そくらてす,てす,5
高際,たかぎわ,たかきわ,きわ,4
茂吉,しげよし,しけよし,よし,4
茂吉,もきち,もきち,きち,3
征四郎,せいしろー,せいしろー,ろー,5
釈由美子,しゃくゆみこ,しゃくゆみこ,みこ,6
日比野,ひびの,ひひの,ひの,3
金勝洛,きんしょーらく,きんしょーらく,らく,7
敦信,あつのぶ,あつのふ,のふ,4
吝奴馬亜愚,りんどばーぐ,りんとはーく,ーく,6
外志,そとし,そとし,とし,3
羽深,はぶか,はふか,ふか,3
與作,よさく,よさく,さく,3
尚代,ひさよ,ひさよ,さよ,3
嘉納,かのー,かのー,のー,3
夏目,なつめ,なつめ,つめ,3
祐次,ゆーじ,ゆーし,ーし,3
マハディ,まはでぃ,まはてぃ,てぃ,4
ナヲ,なお,なお,なお,2
義量,よしかず,よしかす,かす,4
穂豊,すいほー,すいほー,ほー,4
利勝,としかつ,としかつ,かつ,4
澄枝,すみえ,すみえ,みえ,3
竜伍,りゅーご,りゅーこ,ーこ,4
岩彦,いわひこ,いわひこ,ひこ,4
引田,ひきた,ひきた,きた,3
引田,ひけた,ひけた,けた,3
博充,ひろみつ,ひろみつ,みつ,4
一政,かずまさ,かすまさ,まさ,4
吉津,きつ,きつ,きつ,2
千里子,ちりこ,ちりこ,りこ,3
アイーダ,あいーだ,あいーた,ーた,4
美栄子,みえこ,みえこ,えこ,3
由香理,ゆかり,ゆかり,かり,3
大鳥居,おーとりい,おーとりい,りい,5
七雄,ななお,ななお,なお,3
義元,よしもと,よしもと,もと,4
ミノル,みのる,みのる,のる,3
永浦,ながうら,なかうら,うら,4
未菜,みな,みな,みな,2
翔,しょー,しょー,ょー,3
金在竜,きんざいりゅー,きんさいりゅー,ゅー,7
りゑ,りえ,りえ,りえ,2
杉野,すぎの,すきの,きの,3
益太郎,ますたろー,ますたろー,ろー,5
ひろあき,ひろあき,ひろあき,あき,4
増淵,ますぶち,ますふち,ふち,4
哲次郎,てつじろー,てつしろー,ろー,5
喜宏,よしひろ,よしひろ,ひろ,4
野地,のじ,のし,のし,2
野地,のち,のち,のち,2
宅島,たくしま,たくしま,しま,4
友則,とものり,とものり,のり,4
真純,ますみ,ますみ,すみ,3
酒,さけ,さけ,さけ,2
槙原,まきはら,まきはら,はら,4
佐登志,さとし,さとし,とし,3
元尾,もとお,もとお,とお,3
浜崎,はまざき,はまさき,さき,4
浜崎,はまさき,はまさき,さき,4
阿紀子,あきこ,あきこ,きこ,3
文輝,ふみてる,ふみてる,てる,4
南原,なんばら,なんはら,はら,4
国昭,くにあき,くにあき,あき,4
うめの,うめの,うめの,めの,3
郭宝新,かくほーしん,かくほーしん,しん,6
富松,とみまつ,とみまつ,まつ,4
沢崎,さわざき,さわさき,さき,4
沢崎,さわさき,さわさき,さき,4
具平親王,ともひらしんのー,ともひらしんのー,のー,8
四一,よいち,よいち,いち,3
始,はじめ,はしめ,しめ,3
志太,しだ,した,した,2
忠次,ただつぐ,たたつく,つく,4
義弘,よしひろ,よしひろ,ひろ,4
青柳菁々,あおやぎせいせい,あおやきせいせい,せい,8
吟秋,ぎんしゅー,きんしゅー,ゅー,5
高中,たかなか,たかなか,なか,4
養父,やぶ,やふ,やふ,2
柑奈,かんな,かんな,んな,3
則子,のりこ,のりこ,りこ,3
金教徳,きんきょーとく,きんきょーとく,とく,7
八十嶋,やそじま,やそしま,しま,4
和大,かずひろ,かすひろ,ひろ,4
正徳,まさのり,まさのり,のり,4
猛彦,たけひこ,たけひこ,ひこ,4
此村,このむら,このむら,むら,4
彝,つね,つね,つね,2
代美子,よみこ,よみこ,みこ,3
石森,いしもり,いしもり,もり,4
印南,いなみ,いなみ,なみ,3
資夫,すけお,すけお,けお,3
竹腰,たけこし,たけこし,こし,4
達一,たついち,たついち,いち,4
重松,しげまつ,しけまつ,まつ,4
尚希,なおき,なおき,おき,3
嵯峨天皇,さがてんのー,さかてんのー,のー,6
友香子,ゆかこ,ゆかこ,かこ,3
徳義,とくよし,とくよし,よし,4
徳義,のりよし,のりよし,よし,4
与志夫,よしお,よしお,しお,3
恒男,つねお,つねお,ねお,3
正野,まさの,まさの,さの,3
定次郎,さだじろー,さたしろー,ろー,5
忱,まこと,まこと,こと,3
サヨ子,さよこ,さよこ,よこ,3
高基,たかもと,たかもと,もと,4
久也,ひさや,ひさや,さや,3
北村馬骨,きたむらばこつ,きたむらはこつ,こつ,7
由井,ゆい,ゆい,ゆい,2
きよ江,きよえ,きよえ,よえ,3
入澤,いりさわ,いりさわ,さわ,4
定明,さだあき,さたあき,あき,4
方秀,かたひで,かたひて,ひて,4
庄三,しょーぞー,しょーそー,そー,5
孫三郎,まごさぶろー,まこさふろー,ろー,6
湯河原,ゆがわら,ゆかわら,わら,4
義澄,よしずみ,よしすみ,すみ,4
種竹,しゅちく,しゅちく,ちく,4
呉国明,ごこくめい,ここくめい,めい,5
地球丸花子,ちきゅーまるはなこ,ちきゅーまるはなこ,なこ,9
児湯,こゆ,こゆ,こゆ,2
希志,きし,きし,きし,2
片品,かたしな,かたしな,しな,4
亜希子,あきこ,あきこ,きこ,3
イセ子,いせこ,いせこ,せこ,3
範雄,のぶお,のふお,ふお,3
範雄,のりお,のりお,りお,3
瀬山,せやま,せやま,やま,3
廣瀬,ひろせ,ひろせ,ろせ,3
岸浪,きしなみ,きしなみ,なみ,4
膳場,ぜんば,ぜんは,んは,3
深水,ふかみ,ふかみ,かみ,3
神力,しんりき,しんりき,りき,4
幸村,ゆきむら,ゆきむら,むら,4
正日,じょんいる,しょんいる,いる,5
正弘,まさひろ,まさひろ,ひろ,4
金杞載,きんえいさん,きんえいさん,さん,6
史郎,しろー,しろー,ろー,3
小越,こごし,ここし,こし,3
小越,おごし,おこし,こし,3
神田,かんだ,かんた,んた,3
神田,こーだ,こーた,ーた,3
ポルトラーニン,ぽるとらーにん,ほるとらーにん,にん,7
修明,のぶあき,のふあき,あき,4
丹呉,たんご,たんこ,んこ,3
更級,さらしな,さらしな,しな,4
なる子,なるこ,なるこ,るこ,3
小金沢,こがねざわ,こかねさわ,さわ,5
日沖,ひおき,ひおき,おき,3
プロヒューモ,ぷろひゅーも,ふろひゅーも,ーも,6
千蓉,ちよ,ちよ,ちよ,2
元夫,もとお,もとお,とお,3
米永,よねなが,よねなか,なか,4
綱村,つなむら,つなむら,むら,4
ハコ,はこ,はこ,はこ,2
キッシンジャー,きっしんじゃー,きっしんしゃー,ゃー,7
富紀,とみのり,とみのり,のり,4
作次郎,さくじろー,さくしろー,ろー,5
佳吉,よしきち,よしきち,きち,4
佳吉,かきち,かきち,きち,3
藤下,ふじした,ふしした,した,4
米治,よねじ,よねし,ねし,3
板付,いたずけ,いたすけ,すけ,4
足羽,あすわ,あすわ,すわ,3
清武,きよたけ,きよたけ,たけ,4
公則,まさのり,まさのり,のり,4
みさほ,みさお,みさお,さお,3
滑川,なめかわ,なめかわ,かわ,4
乗鞍,のりくら,のりくら,くら,4
町山,まちやま,まちやま,やま,4
宗砌,そーぜい,そーぜい,ぜい,4
英一郎,えいいちろー,えいいちろー,ろー,6
秀毅,ひでき,ひてき,てき,3
竹紫,ちくし,ちくし,くし,3
ファルーク,ふぁるーく,ふぁるーく,ーく,5
津屋崎,つやざき,つやさき,さき,4
ブル中野,ぶるなかの,ふるなかの,かの,5
沼間,ぬま,ぬま,ぬま,2
沼間,ぬまま,ぬまま,まま,3
太田耳動子,おーたじどーし,おーたしとーし,ーし,7
丁子,ちょーじ,ちょーし,ーし,4
北野,きたの,きたの,たの,3
さだゑ,さだえ,さたえ,たえ,3
ジュン,じゅん,しゅん,ゅん,3
暮潮,ぼちょー,ほちょー,ょー,4
児山,こやま,こやま,やま,3
日下,くさか,くさか,さか,3
庄吾,しょーご,しょーこ,ーこ,4
富佐,ふさ,ふさ,ふさ,2
泰士,やすし,やすし,すし,3
簾舞,みすまい,みすまい,まい,4
理枝子,りえこ,りえこ,えこ,3
ふぢ子,ふじこ,ふしこ,しこ,3
あき竹城,あきたけじょー,あきたけしょー,ょー,7
藤原為家,ふじわらのためいえ,ふしわらのためいえ,いえ,9
与那城,よなぐすく,よなくすく,すく,5
ラ・フォンテーヌ,らふぉんてーぬ,らふぉんてーぬ,ーぬ,7
礼三,れいぞー,れいそー,そー,4
バンダラナイケ,ばんだらないけ,はんたらないけ,いけ,7
色川,いろかわ,いろかわ,かわ,4
関根,かんこん,かんこん,こん,4
関根,せきね,せきね,きね,3
徂徠,そらい,そらい,らい,3
伸夫,のぶお,のふお,ふお,3
堂下,どーした,とーした,した,4
拓子,たくこ,たくこ,くこ,3
常晴,つねはる,つねはる,はる,4
栗林,くりばやし,くりはやし,やし,5
川久保,かわくぼ,かわくほ,くほ,4
ガダルカナルタカ,がだるかなるたか,かたるかなるたか,たか,8
貴男,たかお,たかお,かお,3
琢磨,たくま,たくま,くま,3
藤宮,ふじみや,ふしみや,みや,4
アイルトン,あいるとん,あいるとん,とん,5
南吉,なんきち,なんきち,きち,4
ユゴー,ゆごー,ゆこー,こー,3
かめだ,かめだ,かめた,めた,3
成樹,しげき,しけき,けき,3
隆男,たかお,たかお,かお,3
忠由,ただよし,たたよし,よし,4
靖治,やすはる,やすはる,はる,4
尉健行,うつけんこー,うつけんこー,こー,6
志津枝,しずえ,しすえ,すえ,3
多喜夫,たきお,たきお,きお,3
雄二,ゆーじ,ゆーし,ーし,3
洋吉,よーきち,よーきち,きち,4
高田,たかだ,たかた,かた,3
高田,たかた,たかた,かた,3
陸郎,りくろー,りくろー,ろー,4
久次,きゅーじ,きゅーし,ーし,4
松伏,まつぶし,まつふし,ふし,4
佐瀬,させ,させ,させ,2
忌部正通,いんべのまさみち,いんへのまさみち,みち,8
網野,あみの,あみの,みの,3
池西,いけにし,いけにし,にし,4
若林,わかばやし,わかはやし,やし,5
善信,よしのぶ,よしのふ,のふ,4
三留,みとめ,みとめ,とめ,3
道鏡,どーきょー,とーきょー,ょー,5
素白,そはく,そはく,はく,3
小長,こなが,こなか,なか,3
昌枝,まさえ,まさえ,さえ,3
基一,きいち,きいち,いち,3
水樹,みずき,みすき,すき,3
金裕珍,きんゆーちん,きんゆーちん,ちん,6
五橋,いつはし,いつはし,はし,4
上田,うえだ,うえた,えた,3
上田,かみだ,かみた,みた,3
上田,うえた,うえた,えた,3
上田,かみた,かみた,みた,3
亀之助,かめのすけ,かめのすけ,すけ,5
夏実,なつみ,なつみ,つみ,3
正時,まさとき,まさとき,とき,4
宍倉,ししくら,ししくら,くら,4
良幸,よしゆき,よしゆき,ゆき,4
憲太郎,けんたろー,けんたろー,ろー,5
禿木,とくぼく,とくほく,ほく,4
ヨウ,よう,よう,よう,2
弥太,やた,やた,やた,2
十王,じゅーおー,しゅーおー,おー,5
水戸,みと,みと,みと,2
八重,やえ,やえ,やえ,2
今朝之助,けさのすけ,けさのすけ,すけ,5
くみ子,くみこ,くみこ,みこ,3
柳島,やなぎしま,やなきしま,しま,5
末吉,すえきち,すえきち,きち,4
紀友則,きのとものり,きのとものり,のり,6
間部,まなべ,まなへ,なへ,3
間部,まべ,まへ,まへ,2
栄二,えいじ,えいし,いし,3
