surface,reading,reading_seion,reading_search,count_hira
駒ヶ森,こまがもり,こまかもり,もり,5
馬背峠,まじょーとーげ,ましょーとーけ,ーけ,7
弘明寺,ぐみょーじ,くみょーし,ーし,5
ササマクリ山,ささまくりやま,ささまくりやま,やま,7
タカバチ山,たかばちやま,たかはちやま,やま,6
天王寺,てんのーじ,てんのーし,ーし,5
大佐山,おーさやま,おーさやま,やま,5
白泰山,はくたいさん,はくたいさん,さん,6
小幌内川,こぼろないがわ,こほろないかわ,かわ,7
舟木谷峠,ふなきだにとーげ,ふなきたにとーけ,ーけ,8
野根川,のねがわ,のねかわ,かわ,4
ゴメ島,ごめしま,こめしま,しま,4
ゴメ島,ごめじま,こめしま,しま,4
目梨泊岬,めなしどまりみさき,めなしとまりみさき,さき,9
アシベツ川,あしべつかわ,あしへつかわ,かわ,6
小金ヶ嶽,こがねがだけ,こかねかたけ,たけ,6
ＣＡＬＳ,しーえいえるえす,しーえいえるえす,えす,8
小友川,おともがわ,おともかわ,かわ,5
板場ノ鼻,いたばのはな,いたはのはな,はな,6
下ノ崎,しものさき,しものさき,さき,5
長津川,ながつがわ,なかつかわ,かわ,5
鹿島の瀬戸,かしまのせと,かしまのせと,せと,6
鳶ノ巣,とびのす,とひのす,のす,4
仁居常呂川,にいところがわ,にいところかわ,かわ,7
貴春丸,きはるまる,きはるまる,まる,5
草垣群島,くさがきぐんとー,くさかきくんとー,とー,8
威瀬,いせ,いせ,いせ,2
川原川,かわばるがわ,かわはるかわ,かわ,6
猫峠,ねことーげ,ねことーけ,ーけ,5
菰隠崎,こもかくしざき,こもかくしさき,さき,7
紀伊半島,きいはんとー,きいはんとー,とー,6
長根島,ながねしま,なかねしま,しま,5
黒河内山,くろこーじやま,くろこーしやま,やま,7
市川真間,いちかわまま,いちかわまま,まま,6
アチャミエン,あちゃみえん,あちゃみえん,えん,6
禿森,はげもり,はけもり,もり,4
長磯岬,ながいそみさき,なかいそみさき,さき,7
高鷲,たかわし,たかわし,わし,4
越中宮崎,えっちゅーみやざき,えっちゅーみやさき,さき,9
田主丸,たぬしまる,たぬしまる,まる,5
宇無ノ川峡,うむのがわきょー,うむのかわきょー,ょー,8
室生湖,むろーこ,むろーこ,ーこ,4
賤機山,しずはたやま,しすはたやま,やま,6
虎ケ崎,とらがさき,とらかさき,さき,5
常性寺,じょーせいじ,しょーせいし,いし,6
地蔵峰寺,じぞーほーじ,しそーほーし,ーし,6
赤田森,あかたもり,あかたもり,もり,5
火山列島,かざんれっとー,かさんれっとー,とー,7
倉吉,くらよし,くらよし,よし,4
リエカ空港,りえかくーこー,りえかくーこー,こー,7
大嶺崎,おーみねざき,おーみねさき,さき,6
ヌカマンベツ川,ぬかまんべつかわ,ぬかまんへつかわ,かわ,8
柏木山,かしわぎやま,かしわきやま,やま,6
銀杏峰,げなんぼ,けなんほ,んほ,4
矢野目,やのめ,やのめ,のめ,3
立羽島,たつばじま,たつはしま,しま,5
港区役所,みなとくやくしょ,みなとくやくしょ,しょ,8
霧崎,きりさき,きりさき,さき,4
南海サウスタワーホテル,なんかいさうすたわーほてる,なんかいさうすたわーほてる,てる,13
芋の子礁,いものこべ,いものこへ,こへ,5
海見山,かいけんやま,かいけんやま,やま,6
新羽島,しんはしま,しんはしま,しま,5
久知川,くじがわ,くしかわ,かわ,4
冠ケ岳,かんむりがだけ,かんむりかたけ,たけ,7
上阿値賀島,かみあじかじま,かみあしかしま,しま,7
五島列島,ごとーれっとー,ことーれっとー,とー,7
ブルーホール,ぶるーほーる,ふるーほーる,ーる,6
高地谷,こーちたに,こーちたに,たに,5
武生山,たけうさん,たけうさん,さん,5
湯谷温泉,ゆやおんせん,ゆやおんせん,せん,6
明神ケ森,みょーじんがもり,みょーしんかもり,もり,8
青部,あおべ,あおへ,おへ,3
碁盤森山,ごばんもりやま,こはんもりやま,やま,7
川瀬峠,かわせとーげ,かわせとーけ,ーけ,6
絵の島,えのしま,えのしま,しま,4
鵯峰,ひよどりみね,ひよとりみね,みね,6
引廻鼻,ひきまわしはな,ひきまわしはな,はな,7
谷地平,やじだいら,やしたいら,いら,5
手白山,てしろやま,てしろやま,やま,5
黄柳川,つげがわ,つけかわ,かわ,4
馬頭刈山,まずかりやま,ますかりやま,やま,6
潮吹岩,しおふきいわ,しおふきいわ,いわ,6
下血塚島,しもちずかじま,しもちすかしま,しま,7
蓴菜沼,じゅんさいぬま,しゅんさいぬま,ぬま,7
王頭山,おーとーざん,おーとーさん,さん,6
鳴神島,なるがみじま,なるかみしま,しま,6
足馴峠,あしならしとーげ,あしならしとーけ,ーけ,8
阿佐海岸線,あさかいがんせん,あさかいかんせん,せん,8
笹谷,ささや,ささや,さや,3
八幡浜,やわたはま,やわたはま,はま,5
石ヶ岳,いしがだけ,いしかたけ,たけ,5
京町温泉,きょーまちおんせん,きょーまちおんせん,せん,9
熊野山,くまのさん,くまのさん,さん,5
越木島,こしきじま,こしきしま,しま,5
安田ヶ島,あだがじま,あたかしま,しま,5
マークラ,まーくら,まーくら,くら,4
天保堰,てんぽーせき,てんほーせき,せき,6
八代,やつしろ,やつしろ,しろ,4
三河大野,みかわおーの,みかわおーの,ーの,6
小塚山,こずかやま,こすかやま,やま,5
両総用水,りょーそーよーすい,りょーそーよーすい,すい,9
ＣＴＢＴ,しーてぃーびーてぃー,しーてぃーひーてぃー,ぃー,10
中房川,なかぶさがわ,なかふさかわ,かわ,6
矢岳山,やたけやま,やたけやま,やま,5
矢岳山,やだけやま,やたけやま,やま,5
矢岳山,やたけさん,やたけさん,さん,5
姥石峠,うばいしとーげ,うはいしとーけ,ーけ,7
駒ヶ谷,こまがたに,こまかたに,たに,5
日向北方,ひゅーがきたかた,ひゅーかきたかた,かた,8
因美南線,いんびなんせん,いんひなんせん,せん,7
愛宕鼻,あたごばな,あたこはな,はな,5
山陰線,さんいんせん,さんいんせん,せん,6
高円山,たかまどやま,たかまとやま,やま,6
明知線,あけちせん,あけちせん,せん,5
土坂峠,つちさかとーげ,つちさかとーけ,ーけ,7
十根川,とねがわ,とねかわ,かわ,4
鳧舞川,けりまいがわ,けりまいかわ,かわ,6
コモナイ川,こもないがわ,こもないかわ,かわ,6
囲沢,かこいざわ,かこいさわ,さわ,5
クレイ,くれい,くれい,れい,3
八雲,やくも,やくも,くも,3
鏡石,かがみいし,かかみいし,いし,5
八ッ島,やつしま,やつしま,しま,4
明治用水,めいじよーすい,めいしよーすい,すい,7
館ヶ森山,たてがもりやま,たてかもりやま,やま,7
有井川,ありいがわ,ありいかわ,かわ,5
壷ヶ瀬,つぼがせ,つほかせ,かせ,4
幾寅峠,いくとらとーげ,いくとらとーけ,ーけ,7
池川,いけがわ,いけかわ,かわ,4
王居峠,おーいだわ,おーいたわ,たわ,5
知多奥田,ちたおくだ,ちたおくた,くた,5
剛志,ごーし,こーし,ーし,3
七座山,ななくらやま,ななくらやま,やま,6
泊,とまり,とまり,まり,3
深江,ふかえ,ふかえ,かえ,3
済鱗寺,さいうろこじ,さいうろこし,こし,6
小畚山,こもっこやま,こもっこやま,やま,6
日出ヶ岳,ひのでがたけ,ひのてかたけ,たけ,6
日出ヶ岳,ひのでがだけ,ひのてかたけ,たけ,6
蜂の島,はちのしま,はちのしま,しま,5
ブニ崎,ぶにさき,ふにさき,さき,4
斑島,まだらしま,またらしま,しま,5
正教山,しょーきょーざん,しょーきょーさん,さん,8
甲南,こーなん,こーなん,なん,4
雲龍寺,うんりゅーじ,うんりゅーし,ーし,6
出屋敷,でやしき,てやしき,しき,4
インド洋,いんどよー,いんとよー,よー,5
小野屋,おのや,おのや,のや,3
夷島,はたけじま,はたけしま,しま,5
夷島,えぞしま,えそしま,しま,4
築見島,つくみじま,つくみしま,しま,5
キユ,きゆ,きゆ,きゆ,2
軍谷峠,いくさだにとーげ,いくさたにとーけ,ーけ,8
三日月沼,みかずきぬま,みかすきぬま,ぬま,6
唐沢峠,からさわとーげ,からさわとーけ,ーけ,7
大平島,おーひらじま,おーひらしま,しま,6
築島,つきしま,つきしま,しま,4
鎌房山,かまぶさやま,かまふさやま,やま,6
胎金寺山,たいこんじやま,たいこんしやま,やま,7
大椿寺,だいちんじ,たいちんし,んし,5
大狩山,おーがりやま,おーかりやま,やま,6
モユルリ島,もゆるりとー,もゆるりとー,とー,6
美葉牛川,びばうしがわ,ひはうしかわ,かわ,6
愛鷹岩,あしたかいわ,あしたかいわ,いわ,6
タルマップ川,たるまっぷがわ,たるまっふかわ,かわ,7
猪背山,いのせやま,いのせやま,やま,5
宮戸島,みやとじま,みやとしま,しま,5
御坂川,みさかがわ,みさかかわ,かわ,5
狗神岳,くしんだけ,くしんたけ,たけ,5
新賢島荘,しんかしこじまそー,しんかしこしまそー,そー,9
西島,にしじま,にししま,しま,4
東条湖,とーじょーこ,とーしょーこ,ーこ,6
肥前吉井,ひぜんよしい,ひぜんよしい,しい,6
水成川,みずなりかわ,みすなりかわ,かわ,6
天狗山,てんぐやま,てんくやま,やま,5
天狗山,てんぐざん,てんくさん,さん,5
オンボ崎,おんぼざき,おんほさき,さき,5
備前福河,びぜんふくかわ,ひぜんふくかわ,かわ,7
権現鼻,ごんげんばな,こんけんはな,はな,6
権現鼻,ごんげんのはな,こんけんのはな,はな,7
笠間,かさま,かさま,さま,3
方丈山,ほーじょーやま,ほーしょーやま,やま,7
方丈山,ほーじょーさん,ほーしょーさん,さん,7
大宝寺,たいほーじ,たいほーし,ーし,5
白島,しろじま,しろしま,しま,4
白島,しらしま,しらしま,しま,4
白島,しろしま,しろしま,しま,4
鍛冶屋線,かじやせん,かしやせん,せん,5
神原峠,かんばらとーげ,かんはらとーけ,ーけ,7
七浦海岸,ななうらかいがん,ななうらかいかん,かん,8
相坂川,あいさかがわ,あいさかかわ,かわ,6
池河原谷,いけんこらたに,いけんこらたに,たに,7
東境山,とーきょーさん,とーきょーさん,さん,7
角橋沢山,かくばしざわやま,かくはしさわやま,やま,8
半城湾,はんせいわん,はんせいわん,わん,6
村上,むらかみ,むらかみ,かみ,4
カムイエト岬,かむいえとみさき,かむいえとみさき,さき,8
下コウズ瀬,しもこーずせ,しもこーすせ,すせ,6
二ッ礁,ふたつべ,ふたつへ,つへ,4
柳智丸,りゅーちがん,りゅーちかん,かん,6
慶寺,けいじ,けいし,いし,3
寒古島,かんこじま,かんこしま,しま,5
士寸川,しすんがわ,しすんかわ,かわ,5
運動公園前,うんどーこーえんまえ,うんとーこーえんまえ,まえ,10
勝木川,がつぎがわ,かつきかわ,かわ,5
諸倉山,もろくらやま,もろくらやま,やま,6
仏経山,ぶっきょーざん,ふっきょーさん,さん,7
市振崎,いちぶりざき,いちふりさき,さき,6
白布峠,しらぶとーげ,しらふとーけ,ーけ,6
日加倉山,ひかぐらやま,ひかくらやま,やま,6
大鍋越,おーなべごえ,おーなへこえ,こえ,6
棹崎,さおざき,さおさき,さき,4
未川,すえかわ,すえかわ,かわ,4
建築会館ホール,けんちくかいかんほーる,けんちくかいかんほーる,ーる,11
仙戸石沢,せんといしざわ,せんといしさわ,さわ,7
応寺,おーでら,おーてら,てら,4
大幡池,おーはたいけ,おーはたいけ,いけ,6
鉄骨飲料,てっこついんりょー,てっこついんりょー,ょー,9
割出,わりだし,わりたし,たし,4
ツブラ碆,つぶらばえ,つふらはえ,はえ,5
生橋線,せいきょーせん,せいきょーせん,せん,7
鴨部,かもべ,かもへ,もへ,3
八森,はちもり,はちもり,もり,4
住吉崎,すみよしざき,すみよしさき,さき,6
住吉崎,すみよしさき,すみよしさき,さき,6
奥行臼,おくゆきうす,おくゆきうす,うす,6
宇部港,うべこー,うへこー,こー,4
今庄,いまじょー,いましょー,ょー,5
平郡線,へいぐんせん,へいくんせん,せん,6
靄山,もややま,もややま,やま,4
キヨイ,きよい,きよい,よい,3
入野,いりの,いりの,りの,3
入野,にゅーの,にゅーの,ーの,4
イタンキ岬,いたんきみさき,いたんきみさき,さき,7
深川川,ふかわがわ,ふかわかわ,かわ,5
平家ヶ城山,へいけがじょーやま,へいけかしょーやま,やま,9
高ツボリ山,たかつぼりやま,たかつほりやま,やま,7
干上瀬,ほしあげせ,ほしあけせ,けせ,5
沖黒島,おきぐろじま,おきくろしま,しま,6
沖黒島,おきくろしま,おきくろしま,しま,6
小田巻き蒸し,おだまきむし,おたまきむし,むし,6
吉見,よしみ,よしみ,しみ,3
桐野線,きりのせん,きりのせん,せん,5
犬牛別山,いぬうしべつやま,いぬうしへつやま,やま,8
亀浦,かめうら,かめうら,うら,4
中在家,なかざいけ,なかさいけ,いけ,5
猿辺川,さるのべかわ,さるのへかわ,かわ,6
大森,おーもり,おーもり,もり,4
赤崩,あかぐれ,あかくれ,くれ,4
長堀鼻,ちょーぼりのはな,ちょーほりのはな,はな,8
房住山,ぼーちゅーざん,ほーちゅーさん,さん,7
フンシュ崎,ふんしゅざき,ふんしゅさき,さき,6
新潟港,にーがたこー,にーかたこー,こー,6
清河寺,きよかわでら,きよかわてら,てら,6
皇座山,おーざさん,おーささん,さん,5
竹馬川,ちくまがわ,ちくまかわ,かわ,5
男柱,おとこばしら,おとこはしら,しら,6
滝泉寺,たきせんじ,たきせんし,んし,5
直方,のおがた,のおかた,かた,4
串,くし,くし,くし,2
梓湖,あずさこ,あすさこ,さこ,4
仙島,せんじま,せんしま,しま,4
椋呂路峠,むくろじとーげ,むくろしとーけ,ーけ,7
パンケトウ,ぱんけとー,はんけとー,とー,5
厄神,やくじん,やくしん,しん,4
京都競馬場,きょーとけいばじょー,きょーとけいはしょー,ょー,10
三河大塚,みかわおーつか,みかわおーつか,つか,7
飯詰川,いーずめがわ,いーすめかわ,かわ,6
飯詰川,いーずめかわ,いーすめかわ,かわ,6
古戸山,ふっとやま,ふっとやま,やま,5
小城山,おぎさん,おきさん,さん,4
甲武信ヶ岳,こぶしがたけ,こふしかたけ,たけ,6
藤沢,ふじさわ,ふしさわ,さわ,4
インディペンデンテ,いんでぃぺんでんて,いんてぃへんてんて,んて,9
鵜飼,うかい,うかい,かい,3
若葉,わかば,わかは,かは,3
大ツフラ島,おーつふらじま,おーつふらしま,しま,7
往生山,おーじょーさん,おーしょーさん,さん,7
干上鼻,ひあがばな,ひあかはな,はな,5
元稲府川,もといねっぷがわ,もといねっふかわ,かわ,8
妙法ケ岳,みょーほーがだけ,みょーほーかたけ,たけ,8
妙法ケ岳,みょーほーがたけ,みょーほーかたけ,たけ,8
曽根鼻,そねばな,そねはな,はな,4
曽根鼻,そねはな,そねはな,はな,4
備後矢野,びんごやの,ひんこやの,やの,5
秋保温泉ホテル,あきほおんせんほてる,あきほおんせんほてる,てる,10
こどもの国,こどものくに,ことものくに,くに,6
矢崎山,やさきやま,やさきやま,やま,5
木床峠,こどことーげ,ことことーけ,ーけ,6
ペンケトウ,ぺんけとー,へんけとー,とー,5
屋ノ下島,やのしたじま,やのしたしま,しま,6
大山寺,だいせんじ,たいせんし,んし,5
大山寺,たいさんじ,たいさんし,んし,5
因幡船岡,いなばふなおか,いなはふなおか,おか,7
ペンケ目国内川,ぺんけめくんないがわ,へんけめくんないかわ,かわ,10
笹間ヶ岳,ささまがだけ,ささまかたけ,たけ,6
伯備南線,はくびなんせん,はくひなんせん,せん,7
多楽島,たらくとー,たらくとー,とー,5
追帆崎,おいほざき,おいほさき,さき,5
母成峠,ぼなりとーげ,ほなりとーけ,ーけ,6
象山,ぞーざん,そーさん,さん,4
岡見,おかみ,おかみ,かみ,3
工石山,くいしやま,くいしやま,やま,5
黄金町,こがねちょー,こかねちょー,ょー,6
観音山,かんのんやま,かんのんやま,やま,6
観音山,かんおんやま,かんおんやま,やま,6
観音山,かんのんざん,かんのんさん,さん,6
五ッ島,いつつしま,いつつしま,しま,5
成ヶ峰,なりがみね,なりかみね,みね,5
福井新,ふくいしん,ふくいしん,しん,5
小坂山,こさかやま,こさかやま,やま,5
小坂山,こざかやま,こさかやま,やま,5
矢竹島,やたけじま,やたけしま,しま,5
豊岡,とよおか,とよおか,おか,4
水晶岳,すいしょーだけ,すいしょーたけ,たけ,7
八尾川,やびかわ,やひかわ,かわ,4
東山公園,ひがしやまこーえん,ひかしやまこーえん,えん,9
布部川,ぬのっぺがわ,ぬのっへかわ,かわ,6
二ノ瀬,にのせ,にのせ,のせ,3
珍皇寺,ちんおーじ,ちんおーし,ーし,5
姫ケ岳,ひめがだけ,ひめかたけ,たけ,5
砂土路川,さどろがわ,さとろかわ,かわ,5
保倉川,ほくらがわ,ほくらかわ,かわ,5
尾上島,おのうえしま,おのうえしま,しま,6
鶴見川,つるみがわ,つるみかわ,かわ,5
黒桧岳,くろびだけ,くろひたけ,たけ,5
竹の子岩,たけのこいわ,たけのこいわ,いわ,6
赤禿山,あかはげやま,あかはけやま,やま,6
泉水ノ鼻,せんすいのはな,せんすいのはな,はな,7
志戸ノ鼻,しどのはな,しとのはな,はな,5
武勇峠,ぶゆーとーげ,ふゆーとーけ,ーけ,6
明沢川,みょーざわがわ,みょーさわかわ,かわ,7
Ｈ２,えいちつー,えいちつー,つー,5
Ｈ２,えっちつー,えっちつー,つー,5
利別目名川,りべつめながわ,りへつめなかわ,かわ,7
養老山地,よーろーさんち,よーろーさんち,んち,7
レサッピ,れさっぴ,れさっひ,っひ,4
カサ瀬,かさぜ,かさぜ,さぜ,3
二上山,にじょーざん,にしょーさん,さん,6
二上山,ふたがみやま,ふたかみやま,やま,6
二上山,ふたかみさん,ふたかみさん,さん,6
弥陀ケ洞山,みだがほらやま,みたかほらやま,やま,7
向島瀬戸,むこーじませと,むこーしませと,せと,7
田沢湖,たざわこ,たさわこ,わこ,4
風無,かざなし,かさなし,なし,4
西鉄二日市,にしてつふつかいち,にしてつふつかいち,いち,9
鼻面岬,はなずらざき,はなすらさき,さき,6
桃太郎,ももたろー,ももたろー,ろー,5
飯ケ森,いーがもり,いーかもり,もり,5
唐詩三百訳注,とーしさんびゃくやくちゅー,とーしさんひゃくやくちゅー,ゅー,13
二本木山,にほんぎやま,にほんきやま,やま,6
タッコブ川,たっこぶがわ,たっこふかわ,かわ,6
姥ヶ磯,うばがいそ,うはかいそ,いそ,5
山田寺,やまだじ,やまたし,たし,4
大屋沼,おーやぬま,おーやぬま,ぬま,5
小田原,おだわら,おたわら,わら,4
性応寺,しょーおーじ,しょーおーし,ーし,6
千里中央,せんりちゅーおー,せんりちゅーおー,おー,8
菊池溪谷,きくちけいこく,きくちけいこく,こく,7
三崎口,みさきぐち,みさきくち,くち,5
笹子川,じねごがわ,しねこかわ,かわ,5
豊平峡,ほーへいきょー,ほーへいきょー,ょー,7
萩生,はぎゅー,はきゅー,ゅー,4
鬼形山,おにがたやま,おにかたやま,やま,6
目梨別九線川,めなしべつきゅーせんがわ,めなしへつきゅーせんかわ,かわ,12
福原,ふくはら,ふくはら,はら,4
正院,しょーいん,しょーいん,いん,5
古平川,ふるびらがわ,ふるひらかわ,かわ,6
宗谷線,そーやせん,そーやせん,せん,5
竜ヶ森,りゅーがもり,りゅーかもり,もり,6
貴飯峠,きばだお,きはたお,たお,4
葛岡,くずおか,くすおか,おか,4
丸倉山,まるくらやま,まるくらやま,やま,6
鳥上滝,とりかみだき,とりかみたき,たき,6
屋形瀬,やかたせ,やかたせ,たせ,4
妙源寺,みょーげんじ,みょーけんし,んし,6
ミイ,みい,みい,みい,2
走ケ崎,はしりがさき,はしりかさき,さき,6
櫃ケ嶽,ひつがだけ,ひつかたけ,たけ,5
滝の沢,たきのさわ,たきのさわ,さわ,5
烏泊山,からすとまりやま,からすとまりやま,やま,8
樫野崎,かしのざき,かしのさき,さき,5
ヘイル,へいる,へいる,いる,3
瀬戸瀬川,せとせがわ,せとせかわ,かわ,5
比立内川,ひたちないがわ,ひたちないかわ,かわ,7
弥惣峠,やそーとーげ,やそーとーけ,ーけ,6
船津川,ふなつがわ,ふなつかわ,かわ,5
高千穂峰,たかちほのみね,たかちほのみね,みね,7
奈佐美瀬戸,なさびせと,なさひせと,せと,5
八子ケ峰,やしがみね,やしかみね,みね,5
松磯,まついそ,まついそ,いそ,4
与野本町,よのほんまち,よのほんまち,まち,6
桃内,ももうち,ももうち,うち,4
相ノ島,あいのしま,あいのしま,しま,5
妙沢山,みょーざわやま,みょーさわやま,やま,7
櫛ケ峰,くしがみね,くしかみね,みね,5
垂水,たるみず,たるみす,みす,4
箱館山,はこだてやま,はこたてやま,やま,6
金見山,かなみやま,かなみやま,やま,5
瀬見,せみ,せみ,せみ,2
奥武島,おーしま,おーしま,しま,4
奥武島,おーじま,おーしま,しま,4
淵野辺,ふちのべ,ふちのへ,のへ,4
上岩山,かみいわやま,かみいわやま,やま,6
太平川,たいへいがわ,たいへいかわ,かわ,6
ネタギ島,ねたぎじま,ねたきしま,しま,5
紀勢本線,きせいほんせん,きせいほんせん,せん,7
雄勝峠,おがつとーげ,おかつとーけ,ーけ,6
雄勝峠,おがちとーげ,おかちとーけ,ーけ,6
堂ヶ森,どーがもり,とーかもり,もり,5
下蒜山,しもひるぜん,しもひるぜん,ぜん,6
多良木,たらき,たらき,らき,3
大堤峠,おーずつみとーげ,おーすつみとーけ,ーけ,8
上桑名川,かみくわながわ,かみくわなかわ,かわ,7
白六山,しろくやま,しろくやま,やま,5
門別川,もんべつかわ,もんへつかわ,かわ,6
門別川,もんべつがわ,もんへつかわ,かわ,6
彼杵川,そのぎがわ,そのきかわ,かわ,5
木山内岳,きやまうちだけ,きやまうちたけ,たけ,7
ネボシマ鼻,ねぼしまばな,ねほしまはな,はな,6
白木峠,しろきとーげ,しろきとーけ,ーけ,6
蓮蓉月餅,れんよーげっぺい,れんよーけっへい,へい,8
釣川,つりかわ,つりかわ,かわ,4
二戸,にのへ,にのへ,のへ,3
武奈ヶ嶽,ぶながだけ,ふなかたけ,たけ,5
西光寺,さいこーじ,さいこーし,ーし,5
大郡線,たいぐんせん,たいくんせん,せん,6
常呂,ところ,ところ,ころ,3
妹沼,いもーとぬま,いもーとぬま,ぬま,6
大村山,おーむれさん,おーむれさん,さん,6
杖谷,つえたに,つえたに,たに,4
上笠田,かみかさだ,かみかさた,さた,5
栗山川,くりやまがわ,くりやまかわ,かわ,6
西赤石山,にしあかいしやま,にしあかいしやま,やま,8
日章丸,にっしょーまる,にっしょーまる,まる,7
門川湾,かどがわわん,かとかわわん,わん,6
長野原,ながのはら,なかのはら,はら,5
星陵会館,せいりょーかいかん,せいりょーかいかん,かん,9
立構山,たてかまえやま,たてかまえやま,やま,7
鷲ノ山,わしのやま,わしのやま,やま,5
船ヶ洞山,ふながどーやま,ふなかとーやま,やま,7
アートサロン,あーとさろん,あーとさろん,ろん,6
バッコノ崎,ばっこのさき,はっこのさき,さき,6
花岳寺,かがくじ,かかくし,くし,4
高鉾島,たかぼこじま,たかほこしま,しま,6
八浄寺,はちじょーじ,はちしょーし,ーし,6
ヌビナイ川,ぬびないがわ,ぬひないかわ,かわ,6
エンパイヤステートビル,えんぱいやすてーとびる,えんはいやすてーとひる,ひる,11
根島,ねじま,ねしま,しま,3
水昌森,すいしょーもり,すいしょーもり,もり,7
三ッ石崎,みついしさき,みついしさき,さき,6
耳成山,みみなりやま,みみなりやま,やま,6
明星ノ鼻,みょーじょーのばな,みょーしょーのはな,はな,9
御舟崎,みふねざき,みふねさき,さき,5
ソウゾウ山,そーぞーやま,そーそーやま,やま,6
小湊越,こみなとごえ,こみなとこえ,こえ,6
塔ケ崎島,とーがさきしま,とーかさきしま,しま,7
打出,うちで,うちて,ちて,3
高倉寺,こーそーじ,こーそーし,ーし,5
黒森,くろもり,くろもり,もり,4
叶崎,かなえざき,かなえさき,さき,5
新座貨物ターミナル,にーざかもつたーみなる,にーさかもつたーみなる,なる,11
カーリット,かーりっと,かーりっと,っと,5
牛ケ峰山,うしがみねさん,うしかみねさん,さん,7
橘屋,たちばなや,たちはなや,なや,5
保々,ほぼ,ほほ,ほほ,2
明知,あけち,あけち,けち,3
島原湾,しまばらわん,しまはらわん,わん,6
法峠,ほーとーげ,ほーとーけ,ーけ,5
らくがお,らくがお,らくかお,かお,4
小森谷,こもりたに,こもりたに,たに,5
姉取山,あねとりやま,あねとりやま,やま,6
白山堂山,しらやまどーやま,しらやまとーやま,やま,8
猿ヶ平,さるがたい,さるかたい,たい,5
オト,おと,おと,おと,2
白崩沢,はくずれさわ,はくすれさわ,さわ,6
生口島,いくちしま,いくちしま,しま,5
アアツ川,あーつかわ,あーつかわ,かわ,5
牛ケ首鼻,うしがくびのはな,うしかくひのはな,はな,8
堂ヶ岳,どーがだけ,とーかたけ,たけ,5
住専,じゅーせん,しゅーせん,せん,5
青沢越,あおさわごえ,あおさわこえ,こえ,6
津軽湯の沢,つがるゆのさわ,つかるゆのさわ,さわ,7
西浦上,にしうらかみ,にしうらかみ,かみ,6
塩津山,しおつやま,しおつやま,やま,5
船浦山,ふなうらやま,ふなうらやま,やま,6
会津宮下,あいずみやした,あいすみやした,した,7
志度内,しどない,しとない,ない,4
浪板,なみいた,なみいた,いた,4
下柳沢山,しもやなぎざわやま,しもやなきさわやま,やま,9
坊ノ岬,ぼーのみさき,ほーのみさき,さき,6
力尾崎,ちからおざき,ちからおさき,さき,6
三郷の辻,さんごーのつじ,さんこーのつし,つし,7
西床尾山,にしとこのおさん,にしとこのおさん,さん,8
片貝川,かたかいがわ,かたかいかわ,かわ,6
片貝川,かたかいかわ,かたかいかわ,かわ,6
里庄,さとしょー,さとしょー,ょー,5
摺古木山,すりこぎやま,すりこきやま,やま,6
カニ岩,かにいわ,かにいわ,いわ,4
伊良部島,いらぶじま,いらふしま,しま,5
獅畑山,しばたやま,しはたやま,やま,5
銭函川,ぜにばこかわ,ぜにはこかわ,かわ,6
御嵩,みたけ,みたけ,たけ,3
長倉本谷,ながくらほんたに,なかくらほんたに,たに,8
伊川谷,いかわだに,いかわたに,たに,5
窪津崎,くぼつざき,くほつさき,さき,5
ピカ,ぴか,ひか,ひか,2
西谷,にしだに,にしたに,たに,4
西谷,にしや,にしや,しや,3
吉野線,よしのせん,よしのせん,せん,5
辺野古崎,へのこざき,へのこさき,さき,5
然別川,しかりべつがわ,しかりへつかわ,かわ,7
関峠,せきとーげ,せきとーけ,ーけ,5
金丸,かねまる,かねまる,まる,4
金丸,かなまる,かなまる,まる,4
医王寺前,いおーじまえ,いおーしまえ,まえ,6
一ノ割,いちのわり,いちのわり,わり,5
陣座峠,じんざとーげ,しんさとーけ,ーけ,6
袋井,ふくろい,ふくろい,ろい,4
ホール・ニュー・ワールド,ほーるにゅーわーるど,ほーるにゅーわーると,ると,10
富士川,ふじがわ,ふしかわ,かわ,4
富士川,ふじかわ,ふしかわ,かわ,4
新秋津,しんあきつ,しんあきつ,きつ,5
瀬棚,せたな,せたな,たな,3
猩々岩,しょーじょーいわ,しょーしょーいわ,いわ,8
ミセ,みせ,みせ,みせ,2
伊江島,いえしま,いえしま,しま,4
阿川,あがわ,あかわ,かわ,3
後免,ごめん,こめん,めん,3
七ッ森,ななつもり,ななつもり,もり,5
鱒滝,ますだき,ますたき,たき,4
持山,もちやま,もちやま,やま,4
ヒルメ山,ひるめやま,ひるめやま,やま,5
和田峠,わだとーげ,わたとーけ,ーけ,5
牟礼,むれ,むれ,むれ,2
見晴山,みはらしやま,みはらしやま,やま,6
後森,うしろもり,うしろもり,もり,5
パルコ,ぱるこ,はるこ,るこ,3
景鶴山,けいずるさん,けいするさん,さん,6
対馬瀬,つしませ,つしませ,ませ,4
石手山公園,いしでやまこーえん,いしてやまこーえん,えん,9
柞田川,くにたがわ,くにたかわ,かわ,5
大棚山,おーだなやま,おーたなやま,やま,6
大牟田線,おーむたせん,おーむたせん,せん,6
エツ,えつ,えつ,えつ,2
花咲線,はなさきせん,はなさきせん,せん,6
田端操,たばたそー,たはたそー,そー,5
