surface,reading,reading_seion,reading_search,count_hira
プロ保険,ぷろほけん,ふろほけん,けん,5
大阪警察病院,おーさかけいさつびょーいん,おーさかけいさつひょーいん,いん,13
高木製綿,たかぎせいめん,たかきせいめん,めん,7
トナミロイヤルゴルフ倶楽部,となみろいやるごるふくらぶ,となみろいやるこるふくらふ,らふ,13
ＮＡＯＣ,えぬえいおーしー,えぬえいおーしー,しー,8
静岡女子大学,しずおかじょしだいがく,しすおかしょしたいかく,かく,11
金沢美術工芸大学,かなざわびじゅつこーげいだいがく,かなさわひしゅつこーけいたいかく,かく,16
丸惣食品,まるそーしょくひん,まるそーしょくひん,ひん,9
フジサンケイリビングサービス,ふじさんけいりびんぐさーびす,ふしさんけいりひんくさーひす,ひす,14
旭食品,あさひしょくひん,あさひしょくひん,ひん,8
瀬川本店,せがわほんてん,せかわほんてん,てん,7
カネコ種苗,かねこしゅびょー,かねこしゅひょー,ょー,8
宮崎信販,みやざきしんぱん,みやさきしんはん,はん,8
劇団東芸,げきだんとーげい,けきたんとーけい,けい,8
あきら工業,あきらこーぎょー,あきらこーきょー,ょー,8
函館大沼プリンスホテル,はこだておーぬまぷりんすほてる,はこたておーぬまふりんすほてる,てる,15
道都大,どーとだい,とーとたい,たい,5
加藤スプリング製作所,かとーすぷりんぐせいさくしょ,かとーすふりんくせいさくしょ,しょ,14
農畜産業振興事業団,のーちくさんぎょーしんこーじぎょーだん,のーちくさんきょーしんこーしきょーたん,たん,19
明電興産,めいでんこーさん,めいてんこーさん,さん,8
北海道拓殖短大,ほっかいどーたくしょくたんだい,ほっかいとーたくしょくたんたい,たい,15
宮崎信用金庫,みやざきしんよーきんこ,みやさきしんよーきんこ,んこ,11
キャビン工業,きゃびんこーぎょー,きゃひんこーきょー,ょー,9
飛鳥高等学校,あすかこーとーがっこー,あすかこーとーかっこー,こー,11
ゴルフ情報センター北陸,ごるふじょーほーせんたーほくりく,こるふしょーほーせんたーほくりく,りく,16
スハラ食品,すはらしょくひん,すはらしょくひん,ひん,8
北海道アマダ,ほっかいどーあまだ,ほっかいとーあまた,また,9
日進包装,にっしんほーそー,にっしんほーそー,そー,8
和光証券,わこーしょーけん,わこーしょーけん,けん,8
会津総合病院,あいずそーごーびょーいん,あいすそーこーひょーいん,いん,12
トミー,とみー,とみー,みー,3
東洋証券,とーよーしょーけん,とーよーしょーけん,けん,9
自由民主党,じゆーみんしゅとー,しゆーみんしゅとー,とー,9
三信,さんしん,さんしん,しん,4
愛媛労働基準局,えひめろーどーきじゅんきょく,えひめろーとーきしゅんきょく,ょく,14
八鹿酒造,やつしかしゅぞー,やつしかしゅそー,そー,8
千代田学園,ちよだがくえん,ちよたかくえん,えん,7
新潟信用金庫,にーがたしんよーきんこ,にーかたしんよーきんこ,んこ,11
東陽センター,とーよーせんたー,とーよーせんたー,たー,8
日立インフォメーション・テクノロジー,ひたちいんふぉめーしょんてくのろじー,ひたちいんふぉめーしょんてくのろしー,しー,18
イタリア中央銀行,いたりあちゅーおーぎんこー,いたりあちゅーおーきんこー,こー,13
愛全会,あいぜんかい,あいぜんかい,かい,6
木曽興業,きそこーぎょー,きそこーきょー,ょー,7
ネッツジャパン,ねっつじゃぱん,ねっつしゃはん,はん,7
滝ケ原駐屯地,たきがはらちゅーとんち,たきかはらちゅーとんち,んち,11
島根県済生会江津総合病院,しまねけんさいせいかいごーつそーごーびょーいん,しまねけんさいせいかいこーつそーこーひょーいん,いん,23
部落解放研究会,ぶらくかいほーけんきゅーかい,ふらくかいほーけんきゅーかい,かい,14
アド・メルコ,あどめるこ,あとめるこ,るこ,5
東北エプソン,とーほくえぷそん,とーほくえふそん,そん,8
トキハ,ときは,ときは,きは,3
ウロコ水産,うろこすいさん,うろこすいさん,さん,7
中山福,なかやまふく,なかやまふく,ふく,6
東都化学工業,とーとかがくこーぎょー,とーとかかくこーきょー,ょー,11
中新田高等学校,なかにーだこーとーがっこー,なかにーたこーとーかっこー,こー,13
チクリ・キヨ・ミヤザワ,ちくりきよみやざわ,ちくりきよみやさわ,さわ,9
エイ・エス・ティ,えいえすてぃ,えいえすてぃ,てぃ,6
大阪銀行,おーさかぎんこー,おーさかきんこー,こー,8
高知ケーブルテレビ,こーちけーぶるてれび,こーちけーふるてれひ,れひ,10
藤女子短期大学,ふじじょしたんきだいがく,ふししょしたんきたいかく,かく,12
市村学園短大,いちむらがくえんたんだい,いちむらかくえんたんたい,たい,12
日米欧加高官会合,にちべいおーかこーかんかいごー,にちへいおーかこーかんかいこー,こー,15
豊興工業,とよおきこーぎょー,とよおきこーきょー,ょー,9
京都文化短期大学,きょーとぶんかたんきだいがく,きょーとふんかたんきたいかく,かく,14
テキサス・レンジャーズ,てきさすれんじゃーず,てきさすれんしゃーす,ーす,10
創価大学,そーかだいがく,そーかたいかく,かく,7
ナデックス,なでっくす,なてっくす,くす,5
ニッカトー,にっかとー,にっかとー,とー,5
中央電子,ちゅーおーでんし,ちゅーおーてんし,んし,8
九薬,くやく,くやく,やく,3
はごろもフーズ,はごろもふーず,はころもふーす,ーす,7
井内盛栄堂,いうちせいえいどー,いうちせいえいとー,とー,9
二番館,にばんかん,にはんかん,かん,5
中央工学校,ちゅーおーこーがっこー,ちゅーおーこーかっこー,こー,11
新潟青陵女子短期大学,にーがたせいりょーじょしたんきだいがく,にーかたせいりょーしょしたんきたいかく,かく,19
大洋プラスチックス工業所,たいよーぷらすちっくすこーぎょーしょ,たいよーふらすちっくすこーきょーしょ,しょ,18
松江放送局,まつえほーそーきょく,まつえほーそーきょく,ょく,10
モルガン・スタンレー・Ａ−Ｐ・ファンド,もるがんすたんれーえいぴーふぁんど,もるかんすたんれーえいひーふぁんと,んと,17
開新高等学校,かいしんこーとーがっこー,かいしんこーとーかっこー,こー,12
聖母会,せいぼかい,せいほかい,かい,5
宮野医療器,みやのいりょーき,みやのいりょーき,ーき,8
東北,とーほく,とーほく,ほく,4
グラフテック,ぐらふてっく,くらふてっく,っく,6
吉森,よしもり,よしもり,もり,4
新日本工販,しんにほんこーはん,しんにほんこーはん,はん,9
武蔵野女子大学,むさしのじょしだいがく,むさしのしょしたいかく,かく,11
エッチ・ケー・エス,えっちけーえす,えっちけーえす,えす,7
保安工業,ほあんこーぎょー,ほあんこーきょー,ょー,8
北部地区医師会病院,ほくぶちくいしかいびょーいん,ほくふちくいしかいひょーいん,いん,14
小川屋,おがわや,おかわや,わや,4
青梅信用金庫,おーめしんよーきんこ,おーめしんよーきんこ,んこ,10
農水省,のーすいしょー,のーすいしょー,ょー,7
芝浦工業大学,しばうらこーぎょーだいがく,しはうらこーきょーたいかく,かく,13
大阪工業技術研究所,おーさかこーぎょーぎじゅつけんきゅーしょ,おーさかこーきょーきしゅつけんきゅーしょ,しょ,20
毎日放送,まいにちほーそー,まいにちほーそー,そー,8
リーベ,りーべ,りーへ,ーへ,3
ジョナサン,じょなさん,しょなさん,さん,5
日航,にっこー,にっこー,こー,4
民主音楽協会,みんしゅおんがくきょーかい,みんしゅおんかくきょーかい,かい,13
ヒラタ,ひらた,ひらた,らた,3
博品館,はくひんかん,はくひんかん,かん,6
東京外大,とーきょーがいだい,とーきょーかいたい,たい,9
礎会館,いしずえかいかん,いしすえかいかん,かん,8
セントラルスポーツ,せんとらるすぽーつ,せんとらるすほーつ,ーつ,9
北海道大,ほっかいどーだい,ほっかいとーたい,たい,8
郵船トラベル,ゆーせんとらべる,ゆーせんとらへる,へる,8
大安サービス,たいあんさーびす,たいあんさーひす,ひす,8
岩手県衛生研究所,いわてけんえいせいけんきゅーじょ,いわてけんえいせいけんきゅーしょ,しょ,16
ジャスト,じゃすと,しゃすと,すと,4
サツラク,さつらく,さつらく,らく,4
東京朝鮮学園,とーきょーちょーせんがくえん,とーきょーちょーせんかくえん,えん,14
ディレクＴＶ,でぃれくてぃーぶい,てぃれくてぃーふい,ふい,9
電通テック,でんつーてっく,てんつーてっく,っく,7
エスパルス,えすぱるす,えすはるす,るす,5
朝日ソーラー,あさひそーらー,あさひそーらー,らー,7
フォレストゴルフクラブ,ふぉれすとごるふくらぶ,ふぉれすとこるふくらふ,らふ,11
慶大,けいだい,けいたい,たい,4
豊田紡織,とよだぼーしょく,とよたほーしょく,ょく,8
ナショナル・ウエストミンスター銀行,なしょなるうえすとみんすたーぎんこー,なしょなるうえすとみんすたーきんこー,こー,18
会計検査院,かいけいけんさいん,かいけいけんさいん,いん,9
辰巳産業,たつみさんぎょー,たつみさんきょー,ょー,8
井筒屋,いずつや,いすつや,つや,4
愛工大,あいこーだい,あいこーたい,たい,6
グリーンモール,ぐりーんもーる,くりーんもーる,ーる,7
日機装,にっきそー,にっきそー,そー,5
ＦＩＶＢ,えふあいぶいびー,えふあいふいひー,ひー,8
サッポロビール開発,さっぽろびーるかいはつ,さっほろひーるかいはつ,はつ,11
文化服装学院,ぶんかふくそーがくいん,ふんかふくそーかくいん,いん,11
伊豆太陽農業,いずたいよーのーぎょー,いすたいよーのーきょー,ょー,11
ヤフー,やふー,やふー,ふー,3
熊本朝日放送,くまもとあさひほーそー,くまもとあさひほーそー,そー,11
四日市日永病院,よっかいちひながびょーいん,よっかいちひなかひょーいん,いん,13
プリンストン大学,ぷりんすとんだいがく,ふりんすとんたいかく,かく,10
フジミインコーポレーテッド,ふじみいんこーぽれーてっど,ふしみいんこーほれーてっと,っと,13
マクニカ,まくにか,まくにか,にか,4
横河・ヒューレット・パッカード,よこかわひゅーれっとぱっかーど,よこかわひゅーれっとはっかーと,ーと,15
ＦＡＯ,えふえいおー,えふえいおー,おー,6
富士通ゼネラル,ふじつーぜねらる,ふしつーぜねらる,らる,8
スギコ産業,すぎこさんぎょー,すきこさんきょー,ょー,8
森宮電機,もりみやでんき,もりみやてんき,んき,7
丸金商会,まるきんしょーかい,まるきんしょーかい,かい,9
名古屋市立女子短大,なごやしりつじょしたんだい,なこやしりつしょしたんたい,たい,13
信州ハム,しんしゅーはむ,しんしゅーはむ,はむ,7
カーツ,かーつ,かーつ,ーつ,3
鈴与シンワート,すずよしんわーと,すすよしんわーと,ーと,8
小林商業高等学校,こばやししょーぎょーこーとーがっこー,こはやししょーきょーこーとーかっこー,こー,18
国書刊行会,こくしょかんこーかい,こくしょかんこーかい,かい,10
大東文化大学,だいとーぶんかだいがく,たいとーふんかたいかく,かく,11
コマキ楽器,こまきがっき,こまきかっき,っき,6
筑摩書房,ちくましょぼー,ちくましょほー,ほー,7
エフラック,えふらっく,えふらっく,っく,5
東映太秦映画村,とーえいうずまさえいがむら,とーえいうすまさえいかむら,むら,13
富山商船高等専門学校,とやましょーせんこーとーせんもんがっこー,とやましょーせんこーとーせんもんかっこー,こー,20
山口合同ガス,やまぐちごーどーがす,やまくちこーとーかす,かす,10
フィンガー５,ふぃんがーふぁいぶ,ふぃんかーふぁいふ,いふ,9
民主進歩党,みんしゅしんぽとー,みんしゅしんほとー,とー,9
西山製麺,にしやませいめん,にしやませいめん,めん,8
ＪＲ東海,じぇいあーるとーかい,しぇいあーるとーかい,かい,10
中瀬神社,なかせじんじゃ,なかせしんしゃ,しゃ,7
三王商会,さんのーしょーかい,さんのーしょーかい,かい,9
徳山中央病院,とくやまちゅーおーびょーいん,とくやまちゅーおーひょーいん,いん,14
大阪貿易会,おーさかぼーえきかい,おーさかほーえきかい,かい,10
神戸女子大学,こーべじょしだいがく,こーへしょしたいかく,かく,10
長野県松本美須々ケ丘高等学校,ながのけんまつもとみすずがおかこーとーがっこー,なかのけんまつもとみすすかおかこーとーかっこー,こー,23
Ｇ７,じーせぶん,しーせふん,ふん,5
ベルシャイン,べるしゃいん,へるしゃいん,いん,6
館林信用金庫,たてばやししんよーきんこ,たてはやししんよーきんこ,んこ,12
日本信号,にほんしんごー,にほんしんこー,こー,7
カラヤ,からや,からや,らや,3
新自由クラブ,しんじゆーくらぶ,しんしゆーくらふ,らふ,8
矢尾百貨店,やおひゃっかてん,やおひゃっかてん,てん,8
東洋抵当証券,とーよーていとーしょーけん,とーよーていとーしょーけん,けん,13
東商,とーしょー,とーしょー,ょー,5
朝日火災海上保険,あさひかさいかいじょーほけん,あさひかさいかいしょーほけん,けん,14
Ｔｈｅ虎舞竜,ざとらぶりゅー,さとらふりゅー,ゅー,7
川スミ,かわすみ,かわすみ,すみ,4
住宅供給公社,じゅーたくきょーきゅーこーしゃ,しゅーたくきょーきゅーこーしゃ,しゃ,15
日本エム・アイ・シー,にほんえむあいしー,にほんえむあいしー,しー,9
緑営開発,りょくえいかいはつ,りょくえいかいはつ,はつ,9
愛知県立大学,あいちけんりつだいがく,あいちけんりつたいかく,かく,11
若狭高等学校,わかさこーとーがっこー,わかさこーとーかっこー,こー,11
熊本日本電気,くまもとにほんでんき,くまもとにほんてんき,んき,10
美津野,みずの,みすの,すの,3
暁学園短大,あかつきがくえんたんだい,あかつきかくえんたんたい,たい,12
土岐市立総合病院,ときしりつそーごーびょーいん,ときしりつそーこーひょーいん,いん,14
市立三笠総合病院,しりつみかさそーごーびょーいん,しりつみかさそーこーひょーいん,いん,15
シミズシンテック,しみずしんてっく,しみすしんてっく,っく,8
東京シンコーレザー,とーきょーしんこーれざー,とーきょーしんこーれさー,さー,12
登別厚生年金病院,のぼりべつこーせいねんきんびょーいん,のほりへつこーせいねんきんひょーいん,いん,18
日本将棋連盟,にほんしょーぎれんめい,にほんしょーきれんめい,めい,11
山健組,やまけんぐみ,やまけんくみ,くみ,6
企業経営通信学院,きぎょーけいえいつーしんがくいん,ききょーけいえいつーしんかくいん,いん,16
遠賀信用金庫,おんがしんよーきんこ,おんかしんよーきんこ,んこ,10
やなぎや企業グループ,やなぎやきぎょーぐるーぷ,やなきやききょーくるーふ,ーふ,12
真多呂人形,またろにんぎょー,またろにんきょー,ょー,8
ファルマシア・アップジョン,ふぁるましああっぷじょん,ふぁるましああっふしょん,ょん,12
エステー化学,えすてーかがく,えすてーかかく,かく,7
中村ストアー,なかむらすとあー,なかむらすとあー,あー,8
八重洲出版,やえすしゅっぱん,やえすしゅっはん,はん,8
メーンプレスセンター,めーんぷれすせんたー,めーんふれすせんたー,たー,10
中部徳洲会,ちゅーぶとくしゅーかい,ちゅーふとくしゅーかい,かい,11
フロンティー,ふろんてぃー,ふろんてぃー,ぃー,6
洗足学園,せんぞくがくえん,せんそくかくえん,えん,8
アーバンハウジング,あーばんはうじんぐ,あーはんはうしんく,んく,9
埼玉高教組,さいたまこーきょーそ,さいたまこーきょーそ,ーそ,10
ＵＩＰ映画,ゆーあいぴーえいが,ゆーあいひーえいか,いか,9
白石,しらいし,しらいし,いし,4
岡野電気工事,おかのでんきこーじ,おかのてんきこーし,ーし,9
東海汽船,とーかいきせん,とーかいきせん,せん,7
駒沢大学,こまざわだいがく,こまさわたいかく,かく,8
第一火災海上保険,だいいちかさいかいじょーほけん,たいいちかさいかいしょーほけん,けん,15
ジェムスタージャパン,じぇむすたーじゃぱん,しぇむすたーしゃはん,はん,10
銀座セゾン劇場,ぎんざせぞんげきじょー,きんさせそんけきしょー,ょー,11
石川玩具,いしかわがんぐ,いしかわかんく,んく,7
信州豊南女子短期大学,しんしゅーほーなんじょしたんきだいがく,しんしゅーほーなんしょしたんきたいかく,かく,19
九州学院,きゅーしゅーがくいん,きゅーしゅーかくいん,いん,10
丹羽幸,にわこー,にわこー,こー,4
青島文化教材社,あおしまぶんかきょーざいしゃ,あおしまふんかきょーさいしゃ,しゃ,14
志賀高原プリンスホテル,しがこーげんぷりんすほてる,しかこーけんふりんすほてる,てる,13
不二硝子,ふじがらす,ふしからす,らす,5
Ｉ＆Ｓ,あいあんどえす,あいあんとえす,えす,7
日本ケンタッキー・フライド・チキン,にほんけんたっきーふらいどちきん,にほんけんたっきーふらいとちきん,きん,16
帝塚山学院大学,てずかやまがくいんだいがく,てすかやまかくいんたいかく,かく,13
ネスレ日本,ねすれにほん,ねすれにほん,ほん,6
ネスレ日本,ねすれにっぽん,ねすれにっほん,ほん,7
梅花大学,ばいかだいがく,はいかたいかく,かく,7
民改連,みんかいれん,みんかいれん,れん,6
関配,かんぱい,かんはい,はい,4
日本ルーテル神学大,にほんるーてるしんがくだい,にほんるーてるしんかくたい,たい,13
エービーシ,えーびーし,えーひーし,ーし,5
大阪国際大,おーさかこくさいだい,おーさかこくさいたい,たい,10
日本文具,にほんぶんぐ,にほんふんく,んく,6
龍谷大学,りゅーこくだいがく,りゅーこくたいかく,かく,9
東京シヤリング,とーきょーしやりんぐ,とーきょーしやりんく,んく,10
ピースボート,ぴーすぼーと,ひーすほーと,ーと,6
黒田建設,くろだけんせつ,くろたけんせつ,せつ,7
豊田中央研究所,とよたちゅーおーけんきゅーしょ,とよたちゅーおーけんきゅーしょ,しょ,15
札幌大学女子短期大学部,さっぽろだいがくじょしたんきだいがくぶ,さっほろたいかくしょしたんきたいかくふ,くふ,19
甲府富士屋ホテル,こーふふじやほてる,こーふふしやほてる,てる,9
キヤノンアプテックス,きゃのんあぷてっくす,きゃのんあふてっくす,くす,10
松阪女子短期大学,まつざかじょしたんきだいがく,まつさかしょしたんきたいかく,かく,14
ニッタン,にったん,にったん,たん,4
福島大,ふくしまだい,ふくしまたい,たい,6
聖マリアンナ看護専門学校,せいまりあんなかんごせんもんがっこー,せいまりあんなかんこせんもんかっこー,こー,18
鶴弥,つるや,つるや,るや,3
上智大,じょーちだい,しょーちたい,たい,6
テクノセンター,てくのせんたー,てくのせんたー,たー,7
花菱縫製,はなびしほーせい,はなひしほーせい,せい,8
ソニー根上,そにーねあがり,そにーねあかり,かり,7
長崎外国語短大,ながさきがいこくごたんだい,なかさきかいこくこたんたい,たい,13
キューピー,きゅーぴー,きゅーひー,ひー,5
九州製造所,きゅーしゅーせいぞーしょ,きゅーしゅーせいそーしょ,しょ,12
エー・アンド・ティインターナショナル,えーあんどてぃいんたーなしょなる,えーあんとてぃいんたーなしょなる,なる,16
東京女子体育大,とーきょーじょしたいいくだい,とーきょーしょしたいいくたい,たい,14
大真空,だいしんくー,たいしんくー,くー,6
日本ＰＭＣ,にほんぴーえむしー,にほんひーえむしー,しー,9
日本板硝子,にほんいたがらす,にほんいたからす,らす,8
天坊,てんぼー,てんほー,ほー,4
第一電子工業,だいいちでんしこーぎょー,たいいちてんしこーきょー,ょー,12
協和自動車,きょーわじどーしゃ,きょーわしとーしゃ,しゃ,9
ジャパンケアサービス,じゃぱんけあさーびす,しゃはんけあさーひす,ひす,10
西田興産,にしだこーさん,にしたこーさん,さん,7
晴川学舎,せいせんがくしゃ,せいせんかくしゃ,しゃ,8
豊川開発センター,とよかわかいはつせんたー,とよかわかいはつせんたー,たー,12
柏一小,かしわいちしょー,かしわいちしょー,ょー,8
ユーシン,ゆーしん,ゆーしん,しん,4
渦潮電機,うずしおでんき,うすしおてんき,んき,7
金商又一,きんしょーまたいち,きんしょーまたいち,いち,9
聖母女子短大,せいぼじょしたんだい,せいほしょしたんたい,たい,10
住友別子病院,すみともべっしびょーいん,すみともへっしひょーいん,いん,12
四国計測工業,しこくけいそくこーぎょー,しこくけいそくこーきょー,ょー,12
紙パルプ会館,かみぱるぷかいかん,かみはるふかいかん,かん,9
市民タイムス,しみんたいむす,しみんたいむす,むす,7
身延山短期大学,みのぶさんたんきだいがく,みのふさんたんきたいかく,かく,12
読売ライフ,よみうりらいふ,よみうりらいふ,いふ,7
国防委,こくぼーい,こくほーい,ーい,5
日本スイミングクラブ協会,にほんすいみんぐくらぶきょーかい,にほんすいみんくくらふきょーかい,かい,16
東邦ゴム工業,とーほーごむこーぎょー,とーほーこむこーきょー,ょー,11
スクウェア,すくうぇあ,すくうぇあ,ぇあ,5
とまた農協,とまたのーきょー,とまたのーきょー,ょー,8
日本醫事新報社,にほんいじしんぽーしゃ,にほんいししんほーしゃ,しゃ,11
トリツ機工,とりつきこー,とりつきこー,こー,6
東京ドーム,とーきょーどーむ,とーきょーとーむ,ーむ,8
仙台水産,せんだいすいさん,せんたいすいさん,さん,8
技研製作所,ぎけんせいさくしょ,きけんせいさくしょ,しょ,9
センチュリー,せんちゅりー,せんちゅりー,りー,6
愛媛ＣＡＴＶ,えひめしーえいてぃーぶい,えひめしーえいてぃーふい,ふい,12
嬬恋プリンスホテル,つまこいぷりんすほてる,つまこいふりんすほてる,てる,11
福井コンピュータ,ふくいこんぴゅーた,ふくいこんひゅーた,ーた,9
長崎船用品,ながさきせんよーひん,なかさきせんよーひん,ひん,10
大興電機,たいこーでんき,たいこーてんき,んき,7
ＮＴＴデータ,えぬてぃーてぃーでーた,えぬてぃーてぃーてーた,ーた,11
拓大一,たくだいいち,たくたいいち,いち,6
統一教会,とーいつきょーかい,とーいつきょーかい,かい,9
北陸体力科学研究所,ほくりくたいりょくかがくけんきゅーしょ,ほくりくたいりょくかかくけんきゅーしょ,しょ,19
文教大学,ぶんきょーだいがく,ふんきょーたいかく,かく,9
ウエダ,うえだ,うえた,えた,3
ダイキン工業,だいきんこーぎょー,たいきんこーきょー,ょー,9
エスアンドエスオフィース,えすあんどえすおふぃーす,えすあんとえすおふぃーす,ーす,12
第百生命保険,だいひゃくせいめいほけん,たいひゃくせいめいほけん,けん,12
デジタルツーカー中国,でじたるつーかーちゅーごく,てしたるつーかーちゅーこく,こく,13
愛知大学,あいちだいがく,あいちたいかく,かく,7
毎日,まいにち,まいにち,にち,4
白夜書房,びゃくやしょぼー,ひゃくやしょほー,ほー,8
帝京科学大学,ていきょーかがくだいがく,ていきょーかかくたいかく,かく,12
日本ケンタッキーフライドチキン,にほんけんたっきーふらいどちきん,にほんけんたっきーふらいとちきん,きん,16
安房農業高等学校,あわのーぎょーこーとーがっこー,あわのーきょーこーとーかっこー,こー,15
海上保安庁,かいじょーほあんちょー,かいしょーほあんちょー,ょー,11
渥美運輸,あつみうんゆ,あつみうんゆ,んゆ,6
大阪大,おーさかだい,おーさかたい,たい,6
サン・ライフ,さんらいふ,さんらいふ,いふ,5
日本ペイント,にほんぺいんと,にほんへいんと,んと,7
榊原,さかきばら,さかきはら,はら,5
運輸省,うんゆしょー,うんゆしょー,ょー,6
革労協,かくろーきょー,かくろーきょー,ょー,7
在日本大韓民国居留民団,ざいにほんだいかんみんこくきょりゅーみんだん,さいにほんたいかんみんこくきょりゅーみんたん,たん,22
真柄建設,まがらけんせつ,まからけんせつ,せつ,7
サンエムパッケージ,さんえむぱっけーじ,さんえむはっけーし,ーし,9
アリエス,ありえす,ありえす,えす,4
東京美装興業,とーきょーびそーこーぎょー,とーきょーひそーこーきょー,ょー,13
名球会,めいきゅーかい,めいきゅーかい,かい,7
ヒカリ,ひかり,ひかり,かり,3
神戸女子短期大学,こーべじょしたんきだいがく,こーへしょしたんきたいかく,かく,13
遠藤商会,えんどーしょーかい,えんとーしょーかい,かい,9
冨士機材,ふじきざい,ふしきさい,さい,5
平野通信機材,ひらのつーしんきざい,ひらのつーしんきさい,さい,10
グラクソ,ぐらくそ,くらくそ,くそ,4
福島交通,ふくしまこーつー,ふくしまこーつー,つー,8
デイリー・ミラー,でいりーみらー,ていりーみらー,らー,7
聖マリアンナ医科大,せいまりあんないかだい,せいまりあんないかたい,たい,11
大成火災海上保険,たいせいかさいかいじょーほけん,たいせいかさいかいしょーほけん,けん,15
稲毛ホワイエ,いなげほわいえ,いなけほわいえ,いえ,7
ＩＤＯ,いどー,いとー,とー,3
静岡スチール,しずおかすちーる,しすおかすちーる,ーる,8
奈良交通,ならこーつー,ならこーつー,つー,6
シー・エム・シー,しーえむしー,しーえむしー,しー,6
純真女子短大,じゅんしんじょしたんだい,しゅんしんしょしたんたい,たい,12
芸術情報プラザ,げいじゅつじょーほーぷらざ,けいしゅつしょーほーふらさ,らさ,13
新東京空港事務所,しんとーきょーくーこーじむしょ,しんとーきょーくーこーしむしょ,しょ,15
十全会,じゅーぜんかい,しゅーぜんかい,かい,7
キリン,きりん,きりん,りん,3
藤井ハウス産業,ふじいはうすさんぎょー,ふしいはうすさんきょー,ょー,11
千葉リコー,ちばりこー,ちはりこー,こー,5
大宮赤十字病院,おーみやせきじゅーじびょーいん,おーみやせきしゅーしひょーいん,いん,15
キヤノンソフトウェア,きゃのんそふとうぇあ,きゃのんそふとうぇあ,ぇあ,10
ルーディア,るーでぃあ,るーてぃあ,ぃあ,5
花園,はなぞの,はなその,その,4
ヴィアノヴァ,びあのば,ひあのは,のは,4
小島プレス工業,こじまぷれすこーぎょー,こしまふれすこーきょー,ょー,11
建内保興,けんないほこー,けんないほこー,こー,7
サトー商会,さとーしょーかい,さとーしょーかい,かい,8
ＭＤＩ,えむでぃーあい,えむてぃーあい,あい,7
ネスレ,ねすれ,ねすれ,すれ,3
関西学院大,かんせいがくいんだい,かんせいかくいんたい,たい,10
片柳学園,かたやなぎがくえん,かたやなきかくえん,えん,9
伊達信用金庫,だてしんよーきんこ,たてしんよーきんこ,んこ,9
鈴鹿短期大学,すずかたんきだいがく,すすかたんきたいかく,かく,10
西武建設,せいぶけんせつ,せいふけんせつ,せつ,7
フジコーポレーション,ふじこーぽれーしょん,ふしこーほれーしょん,ょん,10
東北通信建設,とーほくつーしんけんせつ,とーほくつーしんけんせつ,せつ,12
ベイシア本部,べいしあほんぶ,へいしあほんふ,んふ,7
福山瓦斯,ふくやまがす,ふくやまかす,かす,6
和光電子,わこーでんし,わこーてんし,んし,6
ブルーシー・アンド・グリーンランド財団,ぶるーしーあんどぐりーんらんどざいだん,ふるーしーあんとくりーんらんとさいたん,たん,19
井関農機,いせきのーき,いせきのーき,ーき,6
新小倉病院,しんこくらびょーいん,しんこくらひょーいん,いん,10
榊原病院,さかきばらびょーいん,さかきはらひょーいん,いん,10
四国電力,しこくでんりょく,しこくてんりょく,ょく,8
ビデオリサーチ,びでおりさーち,ひておりさーち,ーち,7
大宗建設,だいそーけんせつ,たいそーけんせつ,せつ,8
福岡逓信病院,ふくおかていしんびょーいん,ふくおかていしんひょーいん,いん,13
太田出版,おーたしゅっぱん,おーたしゅっはん,はん,8
医療大,いりょーだい,いりょーたい,たい,6
北九州プリンスホテル,きたきゅーしゅーぷりんすほてる,きたきゅーしゅーふりんすほてる,てる,15
チヨカジ,ちよかじ,ちよかし,かし,4
クラフト,くらふと,くらふと,ふと,4
大本,おーもと,おーもと,もと,4
東北セミコンダクタ,とーほくせみこんだくた,とーほくせみこんたくた,くた,11
伊予銀行,いよぎんこー,いよきんこー,こー,6
田中商事,たなかしょーじ,たなかしょーし,ーし,7
徳山製油所,とくやませいゆしょ,とくやませいゆしょ,しょ,9
シューマート,しゅーまーと,しゅーまーと,ーと,6
北海道銀行,ほっかいどーぎんこー,ほっかいとーきんこー,こー,10
福井工業高等専門学校,ふくいこーぎょーこーとーせんもんがっこー,ふくいこーきょーこーとーせんもんかっこー,こー,20
富士鋼業,ふじこーぎょー,ふしこーきょー,ょー,7
太田熱海病院,おーたあたみびょーいん,おーたあたみひょーいん,いん,11
かゞみや,かがみや,かかみや,みや,4
トスコ,とすこ,とすこ,すこ,3
中水青森中央水産,ちゅーすいあおもりちゅーおーすいさん,ちゅーすいあおもりちゅーおーすいさん,さん,18
公募ガイド社,こーぼがいどしゃ,こーほかいとしゃ,しゃ,8
ＪＲ東日本東北,じぇいあーるひがしにっぽんとーほく,しぇいあーるひかしにっほんとーほく,ほく,17
ＪＲ東日本東北,じぇいあーるひがしにほんとーほく,しぇいあーるひかしにほんとーほく,ほく,16
北九州市立八幡病院,きたきゅーしゅーしりつやはたびょーいん,きたきゅーしゅーしりつやはたひょーいん,いん,19
中道リース,なかみちりーす,なかみちりーす,ーす,7
社会保険小倉記念病院,しゃかいほけんこくらきねんびょーいん,しゃかいほけんこくらきねんひょーいん,いん,18
ジプロ,じぷろ,しふろ,ふろ,3
厚木ナイロン商事,あつぎないろんしょーじ,あつきないろんしょーし,ーし,11
